date,open,high,low,close,ticker
39535,"$6,587.21","$6,616.45","$6,535.07","$6,559.90",DAX
39534,"$6,486.02","$6,610.16","$6,478.81","$6,578.06",DAX
39533,"$6,508.43","$6,538.28","$6,469.00","$6,489.26",DAX
39532,"$6,443.45","$6,540.48","$6,443.36","$6,524.71",DAX
39527,"$6,331.06","$6,376.24","$6,270.98","$6,319.99",DAX
39526,"$6,429.24","$6,469.99","$6,310.60","$6,361.22",DAX
39525,"$6,237.63","$6,417.95","$6,237.63","$6,393.39",DAX
39524,"$6,360.92","$6,362.02","$6,167.82","$6,182.30",DAX
39521,"$6,500.17","$6,623.42","$6,391.56","$6,451.90",DAX
39520,"$6,529.62","$6,529.62","$6,399.04","$6,500.56",DAX
39519,"$6,574.52","$6,666.58","$6,569.36","$6,599.37",DAX
39518,"$6,462.53","$6,604.00","$6,431.74","$6,524.57",DAX
39517,"$6,487.11","$6,537.39","$6,414.52","$6,448.08",DAX
39514,"$6,550.55","$6,562.40","$6,450.88","$6,513.99",DAX
39513,"$6,674.74","$6,683.16","$6,569.60","$6,591.31",DAX
39512,"$6,583.30","$6,699.30","$6,578.82","$6,683.71",DAX
39511,"$6,692.73","$6,720.16","$6,516.83","$6,545.04",DAX
39510,"$6,692.98","$6,701.53","$6,608.61","$6,689.95",DAX
39507,"$6,847.90","$6,864.69","$6,698.55","$6,748.13",DAX
39506,"$6,985.42","$6,995.39","$6,849.59","$6,862.52",DAX
39505,"$7,007.69","$7,017.70","$6,881.23","$6,997.85",DAX
39504,"$6,906.43","$7,007.44","$6,906.43","$6,985.97",DAX
39503,"$6,850.92","$6,922.61","$6,825.12","$6,882.56",DAX
39500,"$6,889.49","$6,889.49","$6,762.77","$6,806.29",DAX
39499,"$6,928.34","$7,017.86","$6,881.29","$6,904.85",DAX
39498,"$6,933.02","$6,964.93","$6,852.58","$6,899.68",DAX
39497,"$6,947.68","$7,079.74","$6,890.93","$7,002.29",DAX
39496,"$6,865.57","$6,997.77","$6,865.57","$6,967.55",DAX
39493,"$6,966.75","$7,012.63","$6,797.76","$6,832.43",DAX
39492,"$7,024.57","$7,062.08","$6,935.31","$6,962.28",DAX
39491,"$6,914.21","$7,007.05","$6,869.94","$6,973.67",DAX
39490,"$6,793.47","$6,979.23","$6,746.20","$6,967.84",DAX
39489,"$6,723.97","$6,812.21","$6,690.77","$6,743.54",DAX
39486,"$6,777.54","$6,851.78","$6,706.18","$6,767.28",DAX
39485,"$6,829.07","$6,839.16","$6,655.65","$6,733.72",DAX
39484,"$6,726.54","$6,861.94","$6,696.94","$6,847.51",DAX
39483,"$6,998.74","$7,000.05","$6,744.17","$6,765.25",DAX
39482,"$7,018.64","$7,059.19","$6,975.93","$7,000.49",DAX
39479,"$6,896.19","$7,037.16","$6,896.19","$6,968.67",DAX
39478,"$6,856.88","$6,887.75","$6,691.25","$6,851.75",DAX
39477,"$6,886.92","$6,920.77","$6,822.44","$6,875.35",DAX
39476,"$6,834.60","$6,929.88","$6,823.68","$6,892.96",DAX
39475,"$6,749.29","$6,827.37","$6,680.30","$6,818.85",DAX
39472,"$6,884.16","$7,002.19","$6,782.41","$6,816.74",DAX
39471,"$6,550.11","$6,854.98","$6,550.11","$6,821.07",DAX
39470,"$6,811.81","$6,884.87","$6,384.40","$6,439.21",DAX
39469,"$6,591.39","$6,877.62","$6,420.71","$6,769.47",DAX
39468,"$7,292.68","$7,292.68","$6,762.77","$6,790.19",DAX
39465,"$7,417.55","$7,501.04","$7,287.29","$7,314.17",DAX
39464,"$7,504.85","$7,547.47","$7,400.08","$7,413.53",DAX
39463,"$7,536.48","$7,555.56","$7,450.38","$7,471.57",DAX
39462,"$7,714.60","$7,724.26","$7,563.90","$7,566.38",DAX
39461,"$7,692.54","$7,759.17","$7,683.54","$7,732.02",DAX
39458,"$7,717.45","$7,746.47","$7,675.45","$7,717.95",DAX
39457,"$7,799.11","$7,830.95","$7,700.85","$7,713.09",DAX
39456,"$7,839.23","$7,841.62","$7,770.42","$7,782.71",DAX
39455,"$7,844.50","$7,923.44","$7,831.51","$7,849.99",DAX
39454,"$7,810.82","$7,858.64","$7,781.68","$7,817.17",DAX
39451,"$7,913.53","$7,914.70","$7,780.27","$7,808.69",DAX
39450,"$7,941.52","$7,969.90","$7,858.39","$7,908.41",DAX
39449,"$8,045.97","$8,100.64","$7,925.11","$7,949.11",DAX
39444,"$8,010.89","$8,068.95","$7,991.81","$8,067.32",DAX
39443,"$8,038.73","$8,073.99","$8,024.77","$8,038.60",DAX
39437,"$7,913.38","$8,015.42","$7,913.38","$8,002.67",DAX
39436,"$7,842.26","$7,919.05","$7,842.17","$7,869.19",DAX
39435,"$7,865.33","$7,876.59","$7,777.40","$7,837.32",DAX
39434,"$7,811.08","$7,942.76","$7,796.10","$7,850.74",DAX
39433,"$7,884.17","$7,884.19","$7,812.02","$7,825.44",DAX
39430,"$7,949.00","$7,987.29","$7,873.27","$7,948.36",DAX
39429,"$8,014.47","$8,034.32","$7,922.98","$7,928.31",DAX
39428,"$7,968.93","$8,117.79","$7,928.12","$8,076.12",DAX
39427,"$8,050.37","$8,067.04","$7,983.41","$8,009.42",DAX
39426,"$7,972.70","$8,057.69","$7,955.19","$8,033.36",DAX
39423,"$7,963.25","$8,009.76","$7,957.55","$7,994.07",DAX
39422,"$7,958.18","$7,998.04","$7,911.48","$7,940.58",DAX
39421,"$7,850.94","$7,953.94","$7,842.62","$7,944.77",DAX
39420,"$7,841.87","$7,849.94","$7,785.12","$7,808.94",DAX
39419,"$7,859.39","$7,889.59","$7,825.66","$7,837.26",DAX
39416,"$7,772.44","$7,894.47","$7,771.77","$7,870.52",DAX
39415,"$7,755.30","$7,780.48","$7,729.44","$7,765.19",DAX
39414,"$7,552.26","$7,729.00","$7,536.54","$7,723.66",DAX
39413,"$7,537.55","$7,546.41","$7,444.62","$7,531.35",DAX
39412,"$7,642.10","$7,674.66","$7,559.70","$7,567.36",DAX
39409,"$7,565.01","$7,620.29","$7,549.15","$7,608.96",DAX
39408,"$7,538.80","$7,581.13","$7,488.09","$7,562.10",DAX
39407,"$7,569.86","$7,569.86","$7,474.51","$7,518.42",DAX
39406,"$7,550.35","$7,634.46","$7,523.67","$7,630.31",DAX
39405,"$7,608.20","$7,623.10","$7,498.90","$7,511.97",DAX
39402,"$7,635.65","$7,655.96","$7,564.66","$7,612.26",DAX
39401,"$7,781.81","$7,803.87","$7,635.69","$7,667.03",DAX
39400,"$7,821.42","$7,866.01","$7,765.51","$7,783.11",DAX
39399,"$7,781.42","$7,791.50","$7,752.24","$7,777.56",DAX
39398,"$7,780.49","$7,810.60","$7,766.07","$7,806.84",DAX
39395,"$7,830.12","$7,918.92","$7,792.82","$7,812.40",DAX
39394,"$7,771.56","$7,844.40","$7,701.87","$7,819.47",DAX
39393,"$7,839.06","$7,854.16","$7,739.92","$7,799.62",DAX
39392,"$7,823.22","$7,859.95","$7,821.78","$7,827.19",DAX
39391,"$7,790.89","$7,830.92","$7,779.97","$7,807.55",DAX
39388,"$7,846.91","$7,864.48","$7,792.37","$7,849.49",DAX
39387,"$8,024.41","$8,038.41","$7,853.76","$7,880.85",DAX
39386,"$7,975.02","$8,027.49","$7,960.48","$8,019.22",DAX
39385,"$8,004.59","$8,004.59","$7,966.24","$7,977.94",DAX
39384,"$7,989.40","$8,016.47","$7,986.71","$8,009.67",DAX
39381,"$7,944.34","$7,970.36","$7,919.20","$7,949.17",DAX
39380,"$7,862.61","$7,970.57","$7,861.39","$7,932.44",DAX
39379,"$7,842.13","$7,861.27","$7,807.99","$7,828.96",DAX
39378,"$7,822.89","$7,876.62","$7,822.89","$7,842.79",DAX
39377,"$7,819.28","$7,819.28","$7,763.64","$7,794.94",DAX
39374,"$7,895.53","$7,940.29","$7,870.73","$7,884.12",DAX
39373,"$7,997.73","$8,014.56","$7,906.79","$7,921.40",DAX
39372,"$7,944.53","$8,017.04","$7,941.51","$7,985.41",DAX
39371,"$7,946.12","$7,964.60","$7,927.78","$7,962.64",DAX
39370,"$8,039.80","$8,039.80","$7,951.26","$7,969.47",DAX
39367,"$7,995.59","$8,041.26","$7,974.87","$8,041.26",DAX
39366,"$7,985.68","$8,063.83","$7,981.53","$8,033.69",DAX
39365,"$7,985.98","$8,009.34","$7,955.93","$7,986.57",DAX
39364,"$7,974.87","$8,012.87","$7,955.04","$7,980.44",DAX
39363,"$8,008.76","$8,017.77","$7,968.25","$7,974.37",DAX
39360,"$7,954.25","$8,014.16","$7,946.34","$8,002.18",DAX
39359,"$7,940.65","$7,966.81","$7,911.86","$7,944.99",DAX
39358,"$7,952.38","$7,964.40","$7,928.56","$7,955.30",DAX
39357,"$7,937.22","$7,971.13","$7,924.14","$7,946.79",DAX
39356,"$7,851.29","$7,922.42","$7,831.40","$7,922.42",DAX
39353,"$7,850.94","$7,880.42","$7,790.23","$7,861.51",DAX
39352,"$7,844.42","$7,882.18","$7,837.34","$7,853.79",DAX
39351,"$7,797.34","$7,815.49","$7,788.44","$7,804.15",DAX
39350,"$7,755.17","$7,786.93","$7,717.44","$7,769.44",DAX
39349,"$7,777.20","$7,797.62","$7,762.05","$7,787.92",DAX
39346,"$7,722.97","$7,809.24","$7,714.81","$7,794.43",DAX
39345,"$7,728.78","$7,745.25","$7,696.94","$7,735.09",DAX
39344,"$7,629.11","$7,771.02","$7,627.75","$7,750.84",DAX
39343,"$7,460.04","$7,588.42","$7,452.00","$7,575.21",DAX
39342,"$7,497.09","$7,530.81","$7,433.23","$7,479.85",DAX
39339,"$7,514.62","$7,522.12","$7,445.41","$7,497.74",DAX
39338,"$7,459.43","$7,545.23","$7,430.64","$7,535.97",DAX
39337,"$7,458.68","$7,477.99","$7,420.66","$7,472.99",DAX
39336,"$7,409.25","$7,481.98","$7,409.25","$7,457.90",DAX
39335,"$7,437.69","$7,467.45","$7,369.70","$7,375.44",DAX
39332,"$7,612.92","$7,629.86","$7,420.83","$7,436.63",DAX
39331,"$7,618.34","$7,644.43","$7,510.77","$7,621.72",DAX
39330,"$7,700.76","$7,717.16","$7,588.03","$7,588.03",DAX
39329,"$7,635.41","$7,725.34","$7,595.45","$7,721.77",DAX
39328,"$7,643.64","$7,677.67","$7,630.85","$7,648.58",DAX
39325,"$7,554.60","$7,659.72","$7,536.78","$7,638.17",DAX
39324,"$7,469.45","$7,529.75","$7,416.66","$7,519.94",DAX
39323,"$7,383.09","$7,451.97","$7,353.82","$7,439.18",DAX
39322,"$7,476.99","$7,477.27","$7,419.68","$7,430.24",DAX
39321,"$7,525.59","$7,541.87","$7,475.95","$7,485.99",DAX
39318,"$7,490.82","$7,526.14","$7,459.95","$7,507.27",DAX
39317,"$7,560.91","$7,591.52","$7,511.91","$7,511.96",DAX
39316,"$7,429.01","$7,525.71","$7,424.12","$7,500.48",DAX
39315,"$7,427.52","$7,469.86","$7,345.13","$7,424.75",DAX
39314,"$7,400.45","$7,450.39","$7,386.55","$7,407.53",DAX
39311,"$7,241.62","$7,497.65","$7,190.36","$7,378.29",DAX
39310,"$7,360.28","$7,360.28","$7,240.78","$7,270.07",DAX
39309,"$7,391.48","$7,470.94","$7,343.25","$7,445.90",DAX
39308,"$7,441.50","$7,492.76","$7,383.32","$7,425.07",DAX
39307,"$7,380.18","$7,476.70","$7,380.18","$7,474.33",DAX
39304,"$7,373.91","$7,386.41","$7,293.52","$7,343.26",DAX
39303,"$7,578.12","$7,581.79","$7,426.05","$7,453.59",DAX
39302,"$7,538.97","$7,614.24","$7,531.71","$7,605.94",DAX
39301,"$7,481.35","$7,534.93","$7,459.09","$7,513.66",DAX
39300,"$7,390.88","$7,471.75","$7,382.96","$7,444.45",DAX
39297,"$7,549.82","$7,566.64","$7,419.84","$7,435.67",DAX
39296,"$7,518.91","$7,568.20","$7,502.72","$7,534.13",DAX
39295,"$7,472.36","$7,544.70","$7,396.36","$7,473.93",DAX
39294,"$7,507.96","$7,632.83","$7,501.53","$7,584.14",DAX
39293,"$7,460.71","$7,503.17","$7,386.60","$7,456.31",DAX
39290,"$7,437.11","$7,535.37","$7,372.89","$7,451.68",DAX
39289,"$7,708.32","$7,731.17","$7,506.04","$7,508.96",DAX
39288,"$7,747.93","$7,790.20","$7,659.61","$7,692.55",DAX
39287,"$7,916.36","$7,933.58","$7,806.23","$7,806.79",DAX
39286,"$7,880.29","$7,944.21","$7,836.42","$7,944.21",DAX
39283,"$7,986.85","$8,006.23","$7,864.18","$7,874.85",DAX
39282,"$7,934.02","$8,010.75","$7,933.19","$7,991.21",DAX
39281,"$7,987.52","$7,990.36","$7,879.14","$7,893.61",DAX
39280,"$8,090.01","$8,090.01","$7,995.44","$8,038.21",DAX
39279,"$8,101.53","$8,130.72","$8,074.97","$8,105.69",DAX
39276,"$8,089.56","$8,151.57","$8,065.11","$8,092.77",DAX
39275,"$7,921.76","$8,053.62","$7,880.92","$8,053.43",DAX
39274,"$7,922.23","$7,922.23","$7,799.93","$7,898.54",DAX
39273,"$8,081.73","$8,109.71","$7,934.85","$7,964.76",DAX
39272,"$8,077.18","$8,119.80","$8,058.77","$8,077.39",DAX
39269,"$7,987.12","$8,048.44","$7,947.07","$8,048.32",DAX
39268,"$8,101.89","$8,115.06","$7,968.79","$7,987.13",DAX
39267,"$8,057.68","$8,090.22","$8,055.25","$8,075.26",DAX
39266,"$7,985.26","$8,066.83","$7,985.26","$8,050.68",DAX
39265,"$7,969.27","$7,981.36","$7,916.47","$7,958.24",DAX
39262,"$7,947.16","$8,007.74","$7,901.60","$8,007.32",DAX
39261,"$7,847.44","$7,923.59","$7,847.44","$7,921.36",DAX
39260,"$7,820.35","$7,822.35","$7,750.62","$7,801.23",DAX
39259,"$7,882.39","$7,904.53","$7,817.39","$7,860.52",DAX
39258,"$7,896.91","$7,942.94","$7,829.78","$7,930.61",DAX
39255,"$7,977.26","$8,013.60","$7,925.13","$7,949.63",DAX
39254,"$8,050.65","$8,060.64","$7,905.18","$7,964.71",DAX
39253,"$8,066.18","$8,131.73","$8,046.64","$8,090.49",DAX
39252,"$8,044.59","$8,074.11","$8,011.29","$8,033.52",DAX
39251,"$8,044.73","$8,095.76","$8,013.58","$8,036.12",DAX
39248,"$7,861.22","$8,032.97","$7,860.33","$8,030.64",DAX
39247,"$7,753.18","$7,850.73","$7,752.04","$7,849.16",DAX
39246,"$7,652.59","$7,701.01","$7,595.69","$7,680.76",DAX
39245,"$7,693.60","$7,740.02","$7,629.46","$7,678.26",DAX
39244,"$7,623.33","$7,706.10","$7,623.33","$7,706.10",DAX
39241,"$7,576.01","$7,644.96","$7,499.43","$7,590.50",DAX
39240,"$7,750.38","$7,786.94","$7,590.17","$7,618.61",DAX
39239,"$7,916.71","$7,925.84","$7,723.55","$7,730.05",DAX
39238,"$7,987.11","$7,996.61","$7,880.35","$7,919.83",DAX
39237,"$7,973.68","$8,010.39","$7,936.18","$7,976.79",DAX
39234,"$7,891.20","$8,001.63","$7,889.74","$7,987.85",DAX
39233,"$7,790.93","$7,895.71","$7,790.93","$7,883.04",DAX
39232,"$7,741.95","$7,768.75","$7,675.89","$7,764.97",DAX
39231,"$7,758.86","$7,787.55","$7,735.80","$7,781.04",DAX
39227,"$7,672.95","$7,746.92","$7,658.27","$7,739.20",DAX
39226,"$7,716.18","$7,774.36","$7,669.05","$7,697.38",DAX
39225,"$7,665.05","$7,739.06","$7,659.80","$7,735.88",DAX
39224,"$7,623.64","$7,676.87","$7,608.76","$7,659.39",DAX
39223,"$7,614.04","$7,644.44","$7,599.49","$7,619.31",DAX
39220,"$7,498.57","$7,613.62","$7,490.51","$7,607.54",DAX
39219,"$7,502.12","$7,528.62","$7,483.66","$7,499.50",DAX
39218,"$7,483.43","$7,523.00","$7,460.29","$7,481.25",DAX
39217,"$7,432.66","$7,520.53","$7,418.26","$7,505.35",DAX
39216,"$7,505.00","$7,527.96","$7,446.11","$7,459.61",DAX
39213,"$7,386.80","$7,482.36","$7,304.61","$7,479.34",DAX
39212,"$7,477.44","$7,494.18","$7,400.42","$7,415.33",DAX
39211,"$7,471.95","$7,489.86","$7,427.25","$7,475.99",DAX
39210,"$7,515.01","$7,515.47","$7,413.01","$7,442.20",DAX
39209,"$7,523.95","$7,538.59","$7,508.10","$7,525.69",DAX
39206,"$7,476.68","$7,526.51","$7,460.02","$7,516.76",DAX
39205,"$7,472.14","$7,483.22","$7,420.35","$7,476.69",DAX
39204,"$7,429.93","$7,462.72","$7,422.81","$7,455.93",DAX
39202,"$7,369.24","$7,436.30","$7,361.36","$7,408.87",DAX
39199,"$7,384.02","$7,395.36","$7,333.69","$7,378.12",DAX
39198,"$7,368.54","$7,412.53","$7,356.84","$7,387.02",DAX
39197,"$7,291.77","$7,363.37","$7,287.80","$7,343.08",DAX
39196,"$7,342.08","$7,342.08","$7,218.72","$7,270.32",DAX
39195,"$7,348.01","$7,358.27","$7,302.43","$7,335.62",DAX
39192,"$7,257.34","$7,366.59","$7,253.03","$7,342.54",DAX
39191,"$7,205.53","$7,248.18","$7,155.05","$7,242.73",DAX
39190,"$7,341.25","$7,341.25","$7,243.42","$7,282.34",DAX
39189,"$7,327.50","$7,365.51","$7,292.30","$7,348.83",DAX
39188,"$7,229.06","$7,340.25","$7,229.06","$7,338.06",DAX
39185,"$7,153.89","$7,213.20","$7,150.70","$7,212.07",DAX
39184,"$7,150.83","$7,152.38","$7,087.29","$7,142.95",DAX
39183,"$7,168.10","$7,201.93","$7,139.34","$7,152.83",DAX
39182,"$7,102.47","$7,172.08","$7,090.69","$7,166.67",DAX
39177,"$7,074.59","$7,103.73","$7,068.09","$7,099.91",DAX
39176,"$7,072.51","$7,076.21","$7,038.49","$7,073.91",DAX
39175,"$6,945.36","$7,053.12","$6,945.27","$7,045.56",DAX
39174,"$6,911.13","$6,945.36","$6,891.80","$6,937.17",DAX
39171,"$6,903.88","$6,965.84","$6,885.58","$6,917.03",DAX
39170,"$6,834.09","$6,903.48","$6,834.09","$6,897.08",DAX
39169,"$6,830.73","$6,843.37","$6,788.33","$6,816.89",DAX
39168,"$6,838.32","$6,885.34","$6,838.32","$6,858.34",DAX
39167,"$6,899.33","$6,903.82","$6,799.37","$6,828.82",DAX
39164,"$6,859.00","$6,902.62","$6,828.22","$6,899.06",DAX
39163,"$6,742.78","$6,872.63","$6,742.78","$6,856.96",DAX
39162,"$6,696.25","$6,729.65","$6,688.34","$6,712.06",DAX
39161,"$6,673.68","$6,703.40","$6,633.81","$6,700.29",DAX
39160,"$6,622.76","$6,677.34","$6,614.14","$6,671.41",DAX
39157,"$6,564.79","$6,614.06","$6,528.30","$6,579.87",DAX
39156,"$6,495.85","$6,594.33","$6,495.84","$6,585.47",DAX
39155,"$6,567.24","$6,567.24","$6,444.70","$6,447.70",DAX
39154,"$6,716.35","$6,722.83","$6,623.99","$6,623.99",DAX
39153,"$6,727.57","$6,752.18","$6,674.99","$6,715.49",DAX
39150,"$6,706.45","$6,745.06","$6,665.73","$6,716.52",DAX
39149,"$6,643.82","$6,713.54","$6,639.89","$6,713.23",DAX
39148,"$6,605.90","$6,633.87","$6,584.47","$6,617.75",DAX
39147,"$6,558.89","$6,607.99","$6,545.63","$6,595.00",DAX
39146,"$6,510.95","$6,563.45","$6,437.25","$6,534.57",DAX
39143,"$6,663.60","$6,703.04","$6,554.05","$6,603.32",DAX
39142,"$6,714.25","$6,756.25","$6,544.28","$6,640.24",DAX
39141,"$6,728.40","$6,775.52","$6,640.99","$6,715.44",DAX
39140,"$6,988.34","$6,988.34","$6,814.57","$6,819.65",DAX
39139,"$6,992.12","$7,040.20","$6,980.25","$7,027.59",DAX
39136,"$6,986.07","$6,998.27","$6,964.50","$6,992.58",DAX
39135,"$6,959.37","$7,012.34","$6,955.57","$6,973.73",DAX
39134,"$6,999.18","$7,005.34","$6,922.36","$6,941.66",DAX
39133,"$6,978.52","$6,987.67","$6,936.08","$6,982.91",DAX
39132,"$6,967.53","$6,996.01","$6,965.91","$6,987.08",DAX
39129,"$6,955.71","$6,979.02","$6,941.03","$6,957.07",DAX
39128,"$6,958.14","$6,972.44","$6,942.25","$6,958.62",DAX
39127,"$6,912.56","$6,965.39","$6,907.91","$6,961.18",DAX
39126,"$6,868.68","$6,895.52","$6,866.07","$6,895.34",DAX
39125,"$6,892.03","$6,892.03","$6,844.39","$6,859.45",DAX
39122,"$6,890.65","$6,928.98","$6,890.64","$6,911.11",DAX
39121,"$6,911.24","$6,918.04","$6,849.85","$6,876.73",DAX
39120,"$6,886.01","$6,924.46","$6,885.08","$6,915.56",DAX
39119,"$6,881.90","$6,906.68","$6,862.19","$6,875.70",DAX
39118,"$6,878.67","$6,891.13","$6,864.19","$6,874.06",DAX
39115,"$6,853.77","$6,904.88","$6,848.17","$6,885.76",DAX
39114,"$6,821.31","$6,874.77","$6,820.58","$6,851.28",DAX
39113,"$6,772.83","$6,805.09","$6,758.85","$6,789.11",DAX
39112,"$6,719.97","$6,801.27","$6,711.05","$6,788.23",DAX
39111,"$6,702.45","$6,739.50","$6,683.38","$6,726.01",DAX
39108,"$6,690.29","$6,731.36","$6,659.45","$6,690.34",DAX
39107,"$6,743.43","$6,771.42","$6,703.90","$6,719.58",DAX
39106,"$6,692.65","$6,759.95","$6,681.66","$6,748.37",DAX
39105,"$6,692.83","$6,704.36","$6,627.96","$6,678.93",DAX
39104,"$6,753.73","$6,766.57","$6,682.49","$6,687.31",DAX
39101,"$6,678.81","$6,754.55","$6,651.68","$6,747.17",DAX
39100,"$6,721.09","$6,737.98","$6,661.05","$6,689.62",DAX
39099,"$6,716.67","$6,732.31","$6,672.76","$6,701.70",DAX
39098,"$6,735.83","$6,746.63","$6,705.21","$6,716.82",DAX
39097,"$6,719.53","$6,746.30","$6,719.53","$6,731.74",DAX
39094,"$6,690.43","$6,705.17","$6,659.95","$6,705.17",DAX
39093,"$6,590.74","$6,695.74","$6,571.59","$6,687.30",DAX
39092,"$6,578.76","$6,592.97","$6,531.25","$6,566.56",DAX
39091,"$6,625.28","$6,665.91","$6,606.87","$6,614.37",DAX
39090,"$6,603.55","$6,628.36","$6,579.90","$6,607.59",DAX
39087,"$6,661.90","$6,665.51","$6,588.03","$6,593.09",DAX
39086,"$6,662.24","$6,684.11","$6,634.74","$6,674.40",DAX
39085,"$6,681.23","$6,704.04","$6,667.58","$6,691.32",DAX
39084,"$6,614.73","$6,682.81","$6,614.73","$6,681.13",DAX
39080,"$6,617.85","$6,627.36","$6,596.60","$6,596.92",DAX
39079,"$6,615.81","$6,629.33","$6,600.89","$6,611.81",DAX
39078,"$6,525.99","$6,611.70","$6,525.76","$6,608.86",DAX
39073,"$6,571.98","$6,577.01","$6,493.99","$6,503.13",DAX
39072,"$6,573.37","$6,595.43","$6,563.50","$6,573.96",DAX
39071,"$6,578.97","$6,606.47","$6,578.97","$6,586.91",DAX
39070,"$6,572.97","$6,577.35","$6,524.53","$6,553.51",DAX
39069,"$6,588.25","$6,615.68","$6,585.79","$6,597.25",DAX
39066,"$6,572.75","$6,605.15","$6,556.73","$6,588.83",DAX
39065,"$6,530.81","$6,559.38","$6,523.47","$6,552.58",DAX
39064,"$6,479.04","$6,521.02","$6,470.86","$6,520.77",DAX
39063,"$6,466.58","$6,484.10","$6,457.37","$6,476.17",DAX
39062,"$6,449.76","$6,476.34","$6,447.94","$6,469.42",DAX
39059,"$6,396.09","$6,435.38","$6,352.35","$6,427.41",DAX
39058,"$6,357.82","$6,440.56","$6,356.38","$6,413.03",DAX
39057,"$6,368.30","$6,385.44","$6,341.72","$6,369.51",DAX
39056,"$6,300.46","$6,381.37","$6,286.92","$6,372.80",DAX
39055,"$6,258.91","$6,301.43","$6,230.30","$6,295.23",DAX
39052,"$6,322.18","$6,360.67","$6,195.81","$6,241.13",DAX
39051,"$6,365.73","$6,402.71","$6,304.62","$6,309.19",DAX
39050,"$6,300.41","$6,365.83","$6,297.35","$6,363.80",DAX
39049,"$6,289.71","$6,305.65","$6,247.99","$6,281.68",DAX
39048,"$6,400.49","$6,419.97","$6,297.61","$6,298.17",DAX
39045,"$6,464.85","$6,469.25","$6,367.20","$6,411.96",DAX
39044,"$6,483.58","$6,494.70","$6,461.58","$6,475.25",DAX
39043,"$6,475.30","$6,497.06","$6,453.49","$6,476.13",DAX
39042,"$6,450.56","$6,476.71","$6,447.53","$6,460.39",DAX
39041,"$6,394.08","$6,459.53","$6,368.07","$6,452.33",DAX
39038,"$6,438.18","$6,451.69","$6,398.52","$6,412.36",DAX
39037,"$6,429.50","$6,452.13","$6,415.43","$6,443.02",DAX
39036,"$6,404.16","$6,434.00","$6,404.16","$6,430.89",DAX
39035,"$6,394.27","$6,411.24","$6,365.43","$6,387.38",DAX
39034,"$6,350.65","$6,403.72","$6,344.10","$6,393.73",DAX
39031,"$6,349.70","$6,366.46","$6,311.53","$6,357.77",DAX
39030,"$6,360.93","$6,366.65","$6,333.50","$6,358.68",DAX
39029,"$6,340.91","$6,356.41","$6,317.87","$6,349.26",DAX
39028,"$6,334.19","$6,363.15","$6,326.24","$6,361.96",DAX
39027,"$6,249.92","$6,331.19","$6,249.92","$6,330.65",DAX
39024,"$6,233.17","$6,279.46","$6,220.11","$6,241.15",DAX
39023,"$6,272.97","$6,295.67","$6,201.00","$6,223.33",DAX
39022,"$6,262.71","$6,311.93","$6,262.59","$6,291.90",DAX
39021,"$6,243.63","$6,286.70","$6,237.55","$6,268.92",DAX
39020,"$6,230.86","$6,263.35","$6,205.75","$6,258.19",DAX
39017,"$6,288.56","$6,300.37","$6,231.33","$6,262.54",DAX
39016,"$6,279.37","$6,304.78","$6,270.22","$6,284.19",DAX
39015,"$6,243.47","$6,276.74","$6,234.06","$6,264.92",DAX
39014,"$6,236.95","$6,251.95","$6,226.93","$6,247.52",DAX
39013,"$6,216.46","$6,248.80","$6,185.51","$6,242.91",DAX
39010,"$6,189.70","$6,218.57","$6,176.90","$6,202.82",DAX
39009,"$6,168.00","$6,203.90","$6,148.31","$6,177.42",DAX
39008,"$6,133.78","$6,210.35","$6,133.78","$6,182.78",DAX
39007,"$6,170.02","$6,170.02","$6,106.19","$6,115.10",DAX
39006,"$6,178.36","$6,189.82","$6,162.77","$6,186.54",DAX
39003,"$6,169.81","$6,188.69","$6,152.36","$6,173.68",DAX
39002,"$6,112.51","$6,164.41","$6,112.51","$6,160.28",DAX
39001,"$6,111.02","$6,128.20","$6,080.14","$6,119.45",DAX
39000,"$6,094.20","$6,127.28","$6,088.05","$6,117.71",DAX
38999,"$6,064.88","$6,084.55","$6,054.67","$6,084.40",DAX
38996,"$6,066.69","$6,088.44","$6,052.99","$6,085.82",DAX
38995,"$6,065.46","$6,097.87","$6,065.46","$6,075.28",DAX
38994,"$5,996.24","$6,050.28","$5,995.41","$6,046.37",DAX
38993,"$5,986.74","$5,992.22","$5,944.57","$5,992.22",DAX
38992,"$6,019.34","$6,031.86","$5,964.74","$5,999.46",DAX
38989,"$5,998.40","$6,031.55","$5,992.42","$6,004.33",DAX
38988,"$5,984.62","$6,002.94","$5,973.50","$5,989.16",DAX
38987,"$5,981.19","$6,003.51","$5,956.03","$5,989.71",DAX
38986,"$5,936.45","$5,977.92","$5,926.55","$5,960.63",DAX
38985,"$5,898.90","$5,935.02","$5,864.99","$5,901.66",DAX
38982,"$5,930.11","$5,930.30","$5,857.89","$5,883.32",DAX
38981,"$5,949.06","$5,979.87","$5,936.00","$5,962.03",DAX
38980,"$5,877.08","$5,962.14","$5,872.31","$5,954.38",DAX
38979,"$5,918.97","$5,930.14","$5,869.57","$5,873.46",DAX
38978,"$5,932.51","$5,950.36","$5,896.65","$5,926.33",DAX
38975,"$5,911.89","$5,953.72","$5,907.46","$5,937.87",DAX
38974,"$5,913.47","$5,935.04","$5,888.74","$5,907.37",DAX
