intdate,ri,cpi,gdp,inf,unp,dji_open,dji_open_lag30,dji_open_lag90,dji_open_lag365,dji_close,dji_close_lag30,dji_close_lag90,dji_close_lag365,dji_high,dji_high_lag30,dji_high_lag90,dji_high_lag365,dji_low,dji_low_lag30,dji_low_lag90,dji_low_lag365
20170703,f,103.0845889,19611.704,2.13011,,21392.30000000,-694.02000000,-575.09000000,-5623.43000000,21479.27000000,-674.43000000,-668.95000000,-5596.59000000,21562.75000000,-705.62000000,-722.05000000,-5524.16000000,21391.71000000,-703.77000000,-645.30000000,-5687.05000000
20170705,f,103.0845889,19611.704,2.13011,,21492.83000000,-625.06000000,-740.92000000,-5571.73000000,21478.17000000,-583.34000000,-656.41000000,-5384.66000000,21505.36000000,-591.10000000,-683.60000000,-5368.57000000,21404.76000000,-544.60000000,-670.81000000,-5483.66000000
20170706,f,103.0845889,19611.704,2.13011,,21423.93000000,-515.26000000,-615.22000000,-5337.47000000,21320.04000000,-382.13000000,-482.60000000,-5434.82000000,21433.10000000,-471.96000000,-581.77000000,-5346.64000000,21305.38000000,-409.16000000,-530.62000000,-5425.23000000
20170707,f,103.0845889,19611.704,2.13011,,21354.66000000,-405.45000000,-520.78000000,-5461.50000000,21414.34000000,-401.92000000,-602.10000000,-5247.11000000,21425.82000000,-403.00000000,-584.58000000,-5240.03000000,21350.72000000,-417.14000000,-569.51000000,-5457.56000000
20170710,f,103.0845889,19611.704,2.13011,,21381.23000000,-318.27000000,-423.94000000,-5212.49000000,21408.52000000,-325.57000000,-292.97000000,-5464.06000000,21446.39000000,-334.07000000,-277.28000000,-5211.36000000,21371.11000000,-319.70000000,-413.82000000,-5492.81000000
20170711,f,103.0845889,19611.704,2.13011,,21410.17000000,-340.02000000,-281.26000000,-5449.89000000,21409.07000000,-328.79000000,-406.10000000,-5339.43000000,21441.62000000,-348.80000000,-312.42000000,-5339.48000000,21279.30000000,-228.81000000,-282.69000000,-5415.58000000
20170712,f,103.0845889,19611.704,2.13011,,21467.93000000,-422.44000000,-459.18000000,-5377.67000000,21532.14000000,-502.67000000,-526.43000000,-5065.84000000,21580.79000000,-517.17000000,-540.83000000,-5114.49000000,21467.93000000,-458.33000000,-514.07000000,-5377.67000000
20170713,f,103.0845889,19611.704,2.13011,,21537.19000000,-488.73000000,-581.48000000,-5083.56000000,21553.09000000,-544.44000000,-598.75000000,-5103.91000000,21568.72000000,-517.02000000,-582.29000000,-5057.74000000,21512.36000000,-569.79000000,-600.25000000,-5212.89000000
20170714,f,103.0845889,19611.704,2.13011,,21532.77000000,-502.22000000,-597.88000000,-5112.56000000,21637.74000000,-493.56000000,-712.98000000,-5484.20000000,21681.53000000,-537.35000000,-710.99000000,-5261.32000000,21521.72000000,-527.50000000,-620.46000000,-5413.28000000
20170717,f,103.0845889,19611.704,2.13011,,21633.97000000,-491.88000000,-693.53000000,-5447.77000000,21629.72000000,-423.43000000,-773.99000000,-5293.06000000,21661.81000000,-436.77000000,-710.37000000,-5280.12000000,21617.66000000,-488.10000000,-782.08000000,-5657.21000000
20170718,f,103.0845889,19611.704,2.13011,,21589.94000000,-394.91000000,-725.62000000,-5260.27000000,21574.73000000,-390.69000000,-716.54000000,-5158.15000000,21589.94000000,-365.53000000,-689.37000000,-5104.10000000,21471.14000000,-302.45000000,-693.98000000,-5204.98000000
20170719,f,103.0845889,19611.704,2.13011,,21569.25000000,-423.77000000,-650.24000000,-5151.30000000,21640.75000000,-504.52000000,-737.77000000,-5435.78000000,21640.75000000,-460.28000000,-700.46000000,-5217.12000000,21565.84000000,-447.38000000,-738.18000000,-5436.03000000
20170720,f,103.0845889,19611.704,2.13011,,21641.54000000,-469.97000000,-742.26000000,-5494.03000000,21611.78000000,-438.09000000,-730.30000000,-5584.73000000,21661.91000000,-472.07000000,-735.85000000,-5514.40000000,21576.96000000,-463.65000000,-731.25000000,-5773.41000000
20170721,f,103.0845889,19611.704,2.13011,,21591.72000000,-421.96000000,-743.12000000,-5586.31000000,21580.07000000,-397.54000000,-742.70000000,-5565.69000000,21592.61000000,-326.92000000,-718.61000000,-5455.99000000,21503.78000000,-365.62000000,-717.47000000,-5622.67000000
20170724,f,103.0845889,19611.704,2.13011,,21577.78000000,-368.82000000,-703.00000000,-5542.17000000,21513.17000000,-241.20000000,-563.07000000,-5598.43000000,21577.78000000,-272.43000000,-600.31000000,-5375.89000000,21496.13000000,-336.68000000,-636.53000000,-5596.22000000
20170725,f,103.0845889,19611.704,2.13011,,21638.56000000,-378.61000000,-669.29000000,-5740.74000000,21613.43000000,-377.76000000,-678.88000000,-5953.25000000,21670.62000000,-393.54000000,-670.51000000,-5772.80000000,21577.37000000,-391.22000000,-683.87000000,-6074.36000000
20170726,f,103.0845889,19611.704,2.13011,,21690.38000000,-433.55000000,-725.01000000,-5998.76000000,21711.01000000,-382.54000000,-796.39000000,-5737.17000000,21742.70000000,-409.93000000,-762.19000000,-5768.66000000,21683.29000000,-426.46000000,-772.22000000,-5991.67000000
20170727,f,103.0845889,19611.704,2.13011,,21717.42000000,-374.71000000,-801.15000000,-5705.03000000,21796.55000000,-421.99000000,-890.69000000,-5600.14000000,21798.47000000,-406.50000000,-843.02000000,-5602.06000000,21687.85000000,-393.76000000,-802.15000000,-5675.46000000
20170728,f,103.0845889,19611.704,2.13011,,21787.51000000,-495.82000000,-831.18000000,-5569.53000000,21830.31000000,-470.41000000,-1162.30000000,-5376.48000000,21841.18000000,-473.90000000,-871.14000000,-5355.06000000,21756.12000000,-494.25000000,-1102.86000000,-5538.14000000
20170731,f,103.0845889,19611.704,2.13011,,21863.39000000,-527.46000000,-1222.97000000,-5379.63000000,21891.12000000,-506.84000000,-1229.82000000,-5477.69000000,21929.80000000,-545.38000000,-1243.59000000,-5417.96000000,21861.71000000,-553.70000000,-1282.76000000,-5471.28000000
20170801,f,103.4963737,,2.13011,,21961.42000000,-516.67000000,-1316.35000000,-5550.46000000,21963.92000000,-434.93000000,-1307.34000000,-5571.93000000,21990.96000000,-461.97000000,-1233.07000000,-5580.00000000,21940.81000000,-504.73000000,-1322.19000000,-5662.81000000
20170802,f,103.4963737,,2.13011,,22004.36000000,-483.11000000,-1329.91000000,-5587.23000000,22016.24000000,-549.10000000,-1419.52000000,-5395.58000000,22036.10000000,-501.07000000,-1317.77000000,-5371.86000000,21967.46000000,-503.22000000,-1437.79000000,-5550.33000000
20170803,f,103.4963737,,2.13011,,22007.58000000,-541.19000000,-1519.23000000,-5397.19000000,22026.10000000,-616.07000000,-1475.12000000,-5594.32000000,22044.85000000,-552.23000000,-1466.39000000,-5434.46000000,21991.32000000,-601.32000000,-1578.52000000,-5587.79000000
20170804,f,103.4963737,,2.13011,,22058.39000000,-650.41000000,-1516.25000000,-5639.55000000,22092.81000000,-695.52000000,-1391.31000000,-5607.82000000,22092.81000000,-636.34000000,-1357.20000000,-5585.42000000,22024.64000000,-629.83000000,-1504.54000000,-5858.78000000
20170807,f,103.4963737,,2.13011,,22100.20000000,-719.28000000,-1424.45000000,-5595.82000000,22118.42000000,-723.66000000,-1459.10000000,-5421.13000000,22121.15000000,-699.36000000,-1436.42000000,-5423.17000000,22081.97000000,-748.08000000,-1456.94000000,-5623.55000000
20170808,f,103.4963737,,2.13011,,22095.14000000,-660.46000000,-1432.35000000,-5382.44000000,22085.34000000,-675.79000000,-1356.85000000,-5445.37000000,22179.11000000,-672.90000000,-1425.33000000,-5383.13000000,22057.29000000,-676.04000000,-1413.69000000,-5433.38000000
20170809,f,103.4963737,,2.13011,,22022.34000000,-611.15000000,-1322.00000000,-5388.19000000,22048.70000000,-738.04000000,-1385.48000000,-5532.20000000,22057.19000000,-616.59000000,-1334.60000000,-5331.07000000,21996.69000000,-686.03000000,-1336.01000000,-5486.29000000
20170810,f,103.4963737,,2.13011,,21988.20000000,-615.84000000,-1323.03000000,-5442.53000000,21844.01000000,-389.40000000,-1193.80000000,-4978.93000000,21988.20000000,-509.45000000,-1295.86000000,-5122.64000000,21843.94000000,-471.58000000,-1326.12000000,-5298.27000000
20170811,f,103.4963737,,2.13011,,21883.32000000,-395.94000000,-1248.38000000,-5032.15000000,21858.32000000,-571.29000000,-1169.08000000,-4959.00000000,21911.09000000,-423.71000000,-1209.80000000,-5010.92000000,21842.74000000,-645.66000000,-1237.44000000,-5076.42000000
20170814,f,103.4963737,,2.13011,,21945.64000000,-597.04000000,-1200.58000000,-5049.47000000,21993.71000000,-644.08000000,-1345.56000000,-5049.81000000,22019.23000000,-593.11000000,-1131.73000000,-5074.92000000,21945.64000000,-620.56000000,-1306.09000000,-5124.91000000
20170815,f,103.4963737,,2.13011,,22029.91000000,-637.61000000,-1376.14000000,-5084.91000000,21998.99000000,-519.72000000,-1336.04000000,-4992.22000000,22038.92000000,-476.17000000,-1292.46000000,-4976.54000000,21971.48000000,-579.77000000,-1359.31000000,-5072.64000000
20170816,f,103.4963737,,2.13011,,22031.93000000,-539.10000000,-1384.12000000,-5040.64000000,22024.87000000,-546.70000000,-1368.77000000,-4950.92000000,22085.71000000,-580.35000000,-1359.64000000,-4986.46000000,22002.47000000,-597.71000000,-1395.52000000,-5061.99000000
20170817,f,103.4963737,,2.13011,,21984.74000000,-560.81000000,-1316.52000000,-4934.07000000,21750.73000000,-430.69000000,-1092.71000000,-4786.63000000,21984.74000000,-551.64000000,-1234.41000000,-4911.95000000,21750.32000000,-444.94000000,-1135.46000000,-4828.81000000
20170818,f,103.4963737,,2.13011,,21724.88000000,-370.22000000,-1080.56000000,-4755.71000000,21674.51000000,-260.17000000,-1023.21000000,-4674.15000000,21793.35000000,-367.53000000,-1133.32000000,-4744.85000000,21641.63000000,-290.91000000,-1129.07000000,-4693.69000000
20170821,f,103.4963737,,2.13011,,21671.36000000,-290.13000000,-1033.41000000,-4665.31000000,21703.75000000,-295.23000000,-1111.89000000,-4708.62000000,21718.74000000,-272.35000000,-1076.20000000,-4588.63000000,21600.34000000,-229.23000000,-1047.31000000,-4778.48000000
20170822,f,103.4963737,,2.13011,,21739.78000000,-329.61000000,-1178.09000000,-4724.79000000,21899.89000000,-490.82000000,-1446.64000000,-4686.58000000,21912.83000000,-471.21000000,-1300.56000000,-4692.74000000,21738.13000000,-458.83000000,-1284.88000000,-4723.14000000
20170823,f,103.4963737,,2.13011,,21850.27000000,-382.34000000,-1365.52000000,-4642.78000000,21812.09000000,-279.95000000,-1175.17000000,-4582.96000000,21866.66000000,-285.87000000,-1222.25000000,-4591.59000000,21808.39000000,-340.46000000,-1323.64000000,-4647.23000000
20170824,f,103.4963737,,2.13011,,21839.90000000,-302.71000000,-1278.51000000,-4622.75000000,21783.40000000,-230.31000000,-1260.12000000,-4531.87000000,21870.11000000,-301.39000000,-1269.99000000,-4618.41000000,21765.82000000,-253.46000000,-1303.54000000,-4645.47000000
20170825,f,103.4963737,,2.13011,,21819.08000000,-286.31000000,-1315.56000000,-4569.74000000,21813.67000000,-175.93000000,-1409.18000000,-4487.91000000,21906.86000000,-225.33000000,-1360.17000000,-4527.68000000,21812.81000000,-291.09000000,-1433.26000000,-4608.74000000
20170828,f,103.4963737,,2.13011,,21832.50000000,-198.53000000,-1425.82000000,-4511.12000000,21808.40000000,-178.68000000,-1229.69000000,-4326.91000000,21861.49000000,-199.68000000,-1231.71000000,-4332.48000000,21767.94000000,-150.28000000,-1361.26000000,-4470.29000000
20170829,f,103.4963737,,2.13011,,21718.00000000,-128.06000000,-1139.90000000,-4236.51000000,21865.37000000,-290.64000000,-1317.61000000,-4263.07000000,21879.22000000,-289.28000000,-1277.82000000,-4258.64000000,21673.58000000,-202.44000000,-1168.25000000,-4192.09000000
20170830,f,103.4963737,,2.13011,,21859.76000000,-290.51000000,-1136.17000000,-4270.06000000,21892.43000000,-251.68000000,-1128.54000000,-4268.56000000,21914.26000000,-273.51000000,-1122.06000000,-4269.29000000,21839.47000000,-273.63000000,-1115.88000000,-4288.19000000
20170831,f,103.4963737,,2.13011,,21936.01000000,-294.47000000,-1020.50000000,-4333.30000000,21948.10000000,-336.32000000,-951.98000000,-4365.53000000,21985.76000000,-323.85000000,-958.79000000,-4336.82000000,21910.50000000,-333.54000000,-1001.12000000,-4370.08000000
20170901,f,103.9777737,,2.13011,,21981.77000000,-390.05000000,-971.82000000,-4392.96000000,21987.56000000,-407.49000000,-1012.47000000,-4484.97000000,22038.97000000,-446.36000000,-968.07000000,-4450.16000000,21974.91000000,-471.13000000,-1002.64000000,-4488.64000000
20170905,f,103.9777737,,2.13011,,21912.37000000,-334.59000000,-921.25000000,-4427.04000000,21753.31000000,-240.14000000,-771.98000000,-4237.58000000,21921.09000000,-343.31000000,-915.29000000,-4403.95000000,21709.63000000,-213.50000000,-773.83000000,-4310.62000000
20170906,f,103.9777737,,2.13011,,21815.76000000,-177.20000000,-828.37000000,-4289.68000000,21807.64000000,-194.21000000,-867.13000000,-4272.25000000,21849.24000000,-178.62000000,-861.48000000,-4265.43000000,21794.07000000,-216.70000000,-867.32000000,-4301.04000000
20170907,f,103.9777737,,2.13011,,21820.38000000,-130.00000000,-857.65000000,-4307.80000000,21784.78000000,-73.77000000,-871.32000000,-4151.67000000,21850.01000000,-107.31000000,-873.39000000,-4207.20000000,21745.71000000,-62.42000000,-847.33000000,-4311.44000000
20170908,f,103.9777737,,2.13011,,21764.43000000,-47.01000000,-823.24000000,-4112.07000000,21797.79000000,-1.24000000,-847.90000000,-4081.13000000,21846.63000000,-48.16000000,-885.71000000,-4056.52000000,21731.12000000,-43.27000000,-827.06000000,-4078.76000000
20170911,f,103.9777737,,2.13011,,21927.79000000,-140.28000000,-1012.79000000,-4211.74000000,22057.37000000,-227.06000000,-1099.47000000,-4372.28000000,22067.10000000,-225.92000000,-1094.36000000,-4311.40000000,21927.79000000,-171.67000000,-1053.61000000,-4258.07000000
20170912,f,103.9777737,,2.13011,,22090.56000000,-227.17000000,-1102.73000000,-4428.82000000,22118.86000000,-227.74000000,-1167.39000000,-4326.11000000,22134.57000000,-204.77000000,-1143.78000000,-4323.09000000,22087.09000000,-225.38000000,-1239.14000000,-4519.07000000
20170913,f,103.9777737,,2.13011,,22103.47000000,-142.05000000,-1174.43000000,-4304.08000000,22158.18000000,-194.26000000,-1151.24000000,-4421.18000000,22158.18000000,-167.22000000,-1151.24000000,-4351.80000000,22095.79000000,-154.98000000,-1190.79000000,-4385.12000000
20170914,f,103.9777737,,2.13011,,22144.96000000,-140.60000000,-1153.70000000,-4426.93000000,22203.48000000,-187.24000000,-1191.20000000,-4600.16000000,22216.44000000,-180.34000000,-1198.55000000,-4498.41000000,22135.26000000,-167.80000000,-1164.21000000,-4555.70000000
20170915,f,103.9777737,,2.13011,,22252.44000000,-244.86000000,-1230.16000000,-4646.99000000,22268.34000000,-242.24000000,-1292.56000000,-4552.29000000,22275.02000000,-230.17000000,-1228.17000000,-4551.47000000,22214.52000000,-223.20000000,-1276.48000000,-4671.98000000
20170918,f,103.9777737,,2.13011,,22297.92000000,-239.53000000,-1339.43000000,-4610.64000000,22331.35000000,-238.54000000,-1388.24000000,-4789.39000000,22355.62000000,-262.81000000,-1379.34000000,-4668.34000000,22283.35000000,-258.71000000,-1399.20000000,-4799.12000000
20170919,f,103.9777737,,2.13011,,22349.70000000,-249.50000000,-1423.98000000,-4794.31000000,22370.80000000,-252.38000000,-1451.38000000,-4793.84000000,22386.01000000,-264.86000000,-1452.65000000,-4691.50000000,22340.71000000,-258.74000000,-1541.81000000,-4812.55000000
20170920,f,103.9777737,,2.13011,,22351.38000000,-256.24000000,-1458.19000000,-4764.90000000,22412.59000000,-327.25000000,-1515.98000000,-4856.18000000,22413.26000000,-234.15000000,-1497.16000000,-4681.63000000,22314.68000000,-257.39000000,-1444.94000000,-4758.78000000
20170921,f,103.9777737,,2.13011,,22414.02000000,-391.68000000,-1490.39000000,-4842.68000000,22359.23000000,-310.53000000,-1377.29000000,-4637.98000000,22419.51000000,-362.32000000,-1418.68000000,-4675.08000000,22356.55000000,-359.86000000,-1432.92000000,-4802.98000000
20170922,f,103.9777737,,2.13011,,22334.07000000,-345.87000000,-1349.59000000,-4592.41000000,22349.59000000,-505.58000000,-1369.84000000,-4441.31000000,22364.31000000,-376.11000000,-1330.78000000,-4445.96000000,22299.58000000,-455.64000000,-1366.70000000,-4557.92000000
20170925,f,103.9777737,,2.13011,,22320.47000000,-437.15000000,-1474.30000000,-4408.22000000,22296.09000000,-437.77000000,-1689.16000000,-4369.66000000,22359.88000000,-448.79000000,-1513.71000000,-4397.74000000,22219.11000000,-376.37000000,-1618.03000000,-4333.67000000
20170926,f,103.9777737,,2.13011,,22322.03000000,-376.39000000,-1742.38000000,-4396.08000000,22284.32000000,-290.61000000,-1621.30000000,-4386.86000000,22369.35000000,-350.12000000,-1610.15000000,-4431.70000000,22279.52000000,-333.88000000,-1726.07000000,-4412.11000000
20170927,f,103.9777737,,2.13011,,22330.93000000,-301.02000000,-1632.65000000,-4440.73000000,22340.71000000,-341.72000000,-1535.87000000,-4336.55000000,22371.10000000,-332.18000000,-1513.97000000,-4361.57000000,22254.93000000,-283.45000000,-1566.99000000,-4406.71000000
20170928,f,103.9777737,,2.13011,,22306.83000000,-274.90000000,-1439.06000000,-4294.73000000,22381.20000000,-356.33000000,-1486.37000000,-4327.60000000,22394.74000000,-309.03000000,-1480.48000000,-4291.28000000,22288.97000000,-286.50000000,-1428.81000000,-4304.54000000
20170929,f,103.9777737,,2.13011,,22358.47000000,-373.73000000,-1449.80000000,-4298.98000000,22405.09000000,-654.36000000,-1467.18000000,-4308.82000000,22405.63000000,-420.89000000,-1444.49000000,-4238.00000000,22332.96000000,-582.64000000,-1436.74000000,-4301.75000000
20171002,f,104.0305126,19918.91,2.13011,,22423.47000000,-698.59000000,-1474.26000000,-4330.63000000,22557.60000000,-883.09000000,-1545.18000000,-4575.08000000,22559.38000000,-766.03000000,-1536.56000000,-4452.09000000,22416.00000000,-774.37000000,-1482.42000000,-4452.11000000
20171003,f,104.0305126,19918.91,2.13011,,22564.45000000,-893.09000000,-1501.49000000,-4579.40000000,22641.67000000,-937.92000000,-1558.72000000,-4637.92000000,22646.32000000,-927.58000000,-1534.00000000,-4619.47000000,22562.90000000,-962.56000000,-1511.49000000,-4653.01000000
20171004,f,104.0305126,19918.91,2.13011,,22645.67000000,-905.89000000,-1575.52000000,-4654.73000000,22661.64000000,-761.75000000,-1581.36000000,-4684.40000000,22685.94000000,-773.11000000,-1593.12000000,-4695.00000000,22632.80000000,-894.67000000,-1582.31000000,-4777.25000000
20171005,f,104.0305126,19918.91,2.13011,,22669.08000000,-818.81000000,-1623.59000000,-4681.70000000,22775.39000000,-963.30000000,-1745.92000000,-4785.07000000,22777.04000000,-910.38000000,-1713.42000000,-4733.27000000,22655.14000000,-846.75000000,-1645.54000000,-4720.97000000
20171006,f,104.0305126,19918.91,2.13011,,22762.03000000,-922.13000000,-1713.57000000,-4765.89000000,22773.67000000,-990.27000000,-1765.02000000,-4732.12000000,22773.67000000,-903.56000000,-1721.97000000,-4689.01000000,22730.85000000,-965.03000000,-1788.28000000,-4810.59000000
20171009,f,104.0305126,19918.91,2.13011,,22779.73000000,-960.65000000,-1749.18000000,-4755.85000000,22761.07000000,-947.40000000,-1616.89000000,-4930.31000000,22803.37000000,-896.51000000,-1659.19000000,-4767.64000000,22739.38000000,-926.57000000,-1745.16000000,-4942.83000000
20171010,f,104.0305126,19918.91,2.13011,,22784.76000000,-952.26000000,-1642.67000000,-4971.67000000,22830.68000000,-1022.28000000,-1624.39000000,-5057.04000000,22850.51000000,-989.02000000,-1625.47000000,-5035.68000000,22770.99000000,-1003.05000000,-1641.43000000,-5119.01000000
20171011,f,104.0305126,19918.91,2.13011,,22827.65000000,-1109.65000000,-1632.62000000,-5043.87000000,22872.89000000,-1007.52000000,-1688.85000000,-4981.73000000,22872.89000000,-993.67000000,-1648.48000000,-4960.54000000,22821.66000000,-1148.08000000,-1652.97000000,-5047.95000000
20171012,f,104.0305126,19918.91,2.13011,,22854.85000000,-995.09000000,-1709.37000000,-4984.10000000,22841.01000000,-948.58000000,-1704.78000000,-5090.10000000,22884.82000000,-970.56000000,-1704.35000000,-5014.07000000,22821.13000000,-981.66000000,-1702.67000000,-5150.25000000
20171013,f,104.0305126,19918.91,2.13011,,22876.43000000,-940.42000000,-1704.86000000,-5141.41000000,22871.72000000,-923.62000000,-1698.03000000,-5220.46000000,22905.33000000,-919.57000000,-1715.49000000,-5167.27000000,22855.93000000,-945.43000000,-1742.62000000,-5246.92000000
20171016,f,104.0305126,19918.91,2.13011,,22892.92000000,-911.15000000,-1723.16000000,-5228.44000000,22956.96000000,-969.40000000,-1774.43000000,-5296.25000000,22960.12000000,-921.15000000,-1694.43000000,-5224.01000000,22887.12000000,-912.21000000,-1748.96000000,-5271.30000000
20171017,f,104.0305126,19918.91,2.13011,,22952.41000000,-1040.04000000,-1743.45000000,-5302.11000000,22997.44000000,-1244.13000000,-1725.47000000,-5256.81000000,23002.20000000,-1081.11000000,-1696.85000000,-5257.66000000,22948.23000000,-1238.60000000,-1788.78000000,-5367.85000000
20171018,f,104.0305126,19918.91,2.13011,,23087.13000000,-1271.37000000,-1827.18000000,-5343.28000000,23157.60000000,-1349.96000000,-1921.93000000,-5451.69000000,23172.93000000,-1323.69000000,-1895.85000000,-5389.77000000,23086.75000000,-1292.68000000,-1900.60000000,-5418.37000000
20171019,f,104.0305126,19918.91,2.13011,,23107.47000000,-1287.09000000,-1850.64000000,-5380.81000000,23163.04000000,-1378.26000000,-1834.57000000,-5234.69000000,23167.24000000,-1317.23000000,-1834.47000000,-5232.63000000,23052.67000000,-1306.96000000,-1795.84000000,-5326.01000000
20171020,f,104.0305126,19918.91,2.13011,,23205.18000000,-1440.75000000,-1862.47000000,-5286.15000000,23328.63000000,-1530.84000000,-1954.07000000,-5617.51000000,23328.84000000,-1482.21000000,-1936.87000000,-5409.81000000,23201.78000000,-1470.66000000,-1907.69000000,-5490.73000000
20171023,f,104.0305126,19918.91,2.13011,,23348.95000000,-1421.16000000,-2057.26000000,-5626.94000000,23273.96000000,-1216.59000000,-1914.06000000,-5553.46000000,23368.37000000,-1301.27000000,-2001.09000000,-5570.18000000,23273.96000000,-1346.17000000,-2012.09000000,-5648.58000000
20171024,f,104.0305126,19918.91,2.13011,,23346.78000000,-1256.22000000,-2010.85000000,-5635.66000000,23441.76000000,-1322.90000000,-2057.48000000,-5906.44000000,23485.25000000,-1350.68000000,-2100.83000000,-5750.51000000,23343.23000000,-1256.14000000,-2035.22000000,-5830.75000000
20171025,f,104.0305126,19918.91,2.13011,,23431.09000000,-1327.62000000,-1986.34000000,-5899.33000000,23329.46000000,-1171.28000000,-1800.47000000,-5618.75000000,23451.51000000,-1293.33000000,-1922.52000000,-5695.71000000,23251.11000000,-1155.32000000,-1815.03000000,-5719.35000000
20171026,f,104.0305126,19918.91,2.13011,,23380.89000000,-1235.93000000,-1859.64000000,-5679.43000000,23400.86000000,-1197.38000000,-1933.72000000,-5870.88000000,23459.84000000,-1243.40000000,-1924.81000000,-5758.38000000,23380.89000000,-1245.63000000,-1916.65000000,-5910.97000000
20171027,f,104.0305126,19918.91,2.13011,,23419.16000000,-1166.72000000,-1952.77000000,-5917.88000000,23434.19000000,-1165.85000000,-2024.16000000,-5907.57000000,23449.40000000,-1174.38000000,-1956.78000000,-5813.18000000,23353.16000000,-1138.64000000,-1963.16000000,-5934.95000000
20171030,f,104.0305126,19918.91,2.13011,,23405.75000000,-1107.83000000,-1997.77000000,-5891.59000000,23348.74000000,-1017.39000000,-1951.45000000,-5913.34000000,23428.75000000,-1073.13000000,-1972.28000000,-5914.59000000,23327.87000000,-1044.52000000,-1933.06000000,-5996.80000000
20171031,f,104.0305126,19918.91,2.13011,,23369.22000000,-1019.52000000,-1988.30000000,-5931.90000000,23377.24000000,-1006.44000000,-1982.48000000,-5876.30000000,23406.35000000,-1020.34000000,-1984.56000000,-5834.60000000,23334.39000000,-993.68000000,-2000.50000000,-5897.07000000
20171101,f,104.3524304,,2.13011,,23442.90000000,-1091.52000000,-2008.22000000,-5935.86000000,23435.01000000,-1022.42000000,-2025.46000000,-5942.08000000,23517.71000000,-1104.45000000,-2011.50000000,-5967.01000000,23388.91000000,-1074.23000000,-2007.66000000,-5908.86000000
20171102,f,104.3524304,,2.13011,,23463.24000000,-1049.22000000,-2052.05000000,-5938.05000000,23516.26000000,-1157.03000000,-2205.60000000,-5810.21000000,23531.38000000,-1111.87000000,-2090.78000000,-5788.79000000,23350.98000000,-994.43000000,-2040.32000000,-5825.79000000
20171103,f,104.3524304,,2.13011,,23549.59000000,-1215.52000000,-2177.23000000,-5814.50000000,23539.19000000,-1189.60000000,-2084.58000000,-5687.68000000,23557.06000000,-1192.75000000,-2078.31000000,-5665.35000000,23481.57000000,-1181.99000000,-2109.21000000,-5746.48000000
20171106,f,104.3524304,,2.13011,,23533.96000000,-1213.49000000,-2046.58000000,-5674.44000000,23548.42000000,-1252.33000000,-2261.39000000,-5720.13000000,23574.86000000,-1214.98000000,-2087.48000000,-5686.20000000,23520.75000000,-1301.64000000,-2323.67000000,-5716.93000000
20171107,f,104.3524304,,2.13011,,23574.03000000,-1252.00000000,-2225.43000000,-5747.18000000,23557.23000000,-1272.91000000,-2207.60000000,-5684.01000000,23602.12000000,-1232.77000000,-2176.00000000,-5728.90000000,23484.19000000,-1204.67000000,-2159.11000000,-5659.46000000
20171108,f,104.3524304,,2.13011,,23542.60000000,-1211.67000000,-2150.30000000,-5651.10000000,23563.36000000,-1222.65000000,-2084.09000000,-5776.16000000,23575.00000000,-1203.90000000,-2012.25000000,-5675.76000000,23510.56000000,-1255.63000000,-2118.85000000,-5786.53000000
20171109,f,104.3524304,,2.13011,,23492.09000000,-1185.26000000,-1999.26000000,-5737.54000000,23461.94000000,-1080.74000000,-1983.77000000,-5672.27000000,23516.74000000,-1122.00000000,-2011.38000000,-5707.56000000,23310.02000000,-1021.05000000,-1905.26000000,-5645.23000000
20171110,f,104.3524304,,2.13011,,23432.71000000,-1074.24000000,-2008.78000000,-5643.66000000,23422.21000000,-1017.12000000,-2102.17000000,-5583.65000000,23452.20000000,-1046.57000000,-2019.10000000,-5613.64000000,23392.96000000,-1060.00000000,-2087.58000000,-5689.41000000
20171113,f,104.3524304,,2.13011,,23367.47000000,-944.00000000,-2012.81000000,-5567.67000000,23439.70000000,-882.10000000,-2025.36000000,-5632.64000000,23461.68000000,-902.30000000,-2035.86000000,-5628.51000000,23343.34000000,-927.34000000,-1992.62000000,-5653.66000000
20171114,f,104.3524304,,2.13011,,23388.40000000,-823.95000000,-2007.17000000,-5562.71000000,23409.47000000,-767.80000000,-2000.95000000,-5489.14000000,23414.08000000,-767.76000000,-1967.69000000,-5464.40000000,23271.57000000,-708.67000000,-1900.46000000,-5448.76000000
20171115,f,104.3524304,,2.13011,,23334.59000000,-688.92000000,-1924.42000000,-5398.37000000,23271.28000000,-609.64000000,-1862.21000000,-5333.00000000,23344.99000000,-659.05000000,-1903.37000000,-5341.76000000,23242.75000000,-609.95000000,-1963.45000000,-5306.53000000
20171116,f,104.3524304,,2.13011,,23365.34000000,-696.26000000,-1897.41000000,-5433.43000000,23458.36000000,-682.97000000,-1926.22000000,-5453.31000000,23492.19000000,-715.15000000,-1911.40000000,-5476.19000000,23365.34000000,-710.20000000,-1897.41000000,-5433.43000000
20171117,f,104.3524304,,2.13011,,23433.77000000,-671.74000000,-1896.58000000,-5463.79000000,23358.24000000,-584.57000000,-1805.15000000,-5373.05000000,23433.77000000,-660.10000000,-1865.05000000,-5428.55000000,23356.01000000,-625.16000000,-1843.65000000,-5440.13000000
