txtdate,intdate,recession_indicator,country,spy_open,spy_high,spy_low,spy_close,spx_open,spx_high,spx_low,spx_close,dji_open,dji_high,dji_low,dji_close,cpi,gdp,inflation,unemployment
43000,20170922,f,US,249.05000000,249.63000000,249.02000000,249.44000000,2497.26000000,2503.47000000,2496.54000000,2502.22000000,22334.07000000,22364.31000000,22299.58000000,22349.59000000,103.9777737,,2.13011,
43001,20170923,f,US,,,,,,,,,,,,,103.9777737,,2.13011,
43002,20170924,f,US,,,,,,,,,,,,,103.9777737,,2.13011,
43003,20170925,f,US,249.15000000,249.55000000,248.08000000,248.93000000,2499.39000000,2502.54000000,2488.03000000,2496.66000000,22320.47000000,22359.88000000,22219.11000000,22296.09000000,103.9777737,,2.13011,
43004,20170926,f,US,249.42000000,249.70000000,248.81000000,249.08000000,2501.04000000,2503.51000000,2495.12000000,2496.84000000,22322.03000000,22369.35000000,22279.52000000,22284.32000000,103.9777737,,2.13011,
43005,20170927,f,US,249.88000000,250.49000000,248.87000000,250.05000000,2503.30000000,2511.75000000,2495.91000000,2507.04000000,22330.93000000,22371.10000000,22254.93000000,22340.71000000,103.9777737,,2.13011,
43006,20170928,f,US,249.73000000,250.44000000,249.63000000,250.35000000,2503.41000000,2510.81000000,2502.93000000,2510.06000000,22306.83000000,22394.74000000,22288.97000000,22381.20000000,103.9777737,,2.13011,
43007,20170929,f,US,250.34000000,251.32000000,250.13000000,251.23000000,2509.96000000,2519.44000000,2507.99000000,2519.36000000,22358.47000000,22405.63000000,22332.96000000,22405.09000000,103.9777737,,2.13011,
43008,20170930,f,US,,,,,,,,,,,,,103.9777737,,2.13011,
43317,20180805,t,US,,,,,,,,,,,,,106.281406,,2.4425833,
43010,20171002,f,US,251.49000000,252.32000000,251.29000000,252.32000000,2521.20000000,2529.23000000,2520.40000000,2529.12000000,22423.47000000,22559.38000000,22416.00000000,22557.60000000,104.0305126,19918.91,2.13011,
43011,20171003,f,US,252.32000000,252.89000000,252.23000000,252.86000000,2530.34000000,2535.13000000,2528.85000000,2534.58000000,22564.45000000,22646.32000000,22562.90000000,22641.67000000,104.0305126,19918.91,2.13011,
43012,20171004,f,US,252.69000000,253.44000000,252.56000000,253.16000000,2533.48000000,2540.53000000,2531.80000000,2537.74000000,22645.67000000,22685.94000000,22632.80000000,22661.64000000,104.0305126,19918.91,2.13011,
43013,20171005,f,US,253.54000000,254.68000000,253.20000000,254.66000000,2540.86000000,2552.51000000,2540.02000000,2552.07000000,22669.08000000,22777.04000000,22655.14000000,22775.39000000,104.0305126,19918.91,2.13011,
43014,20171006,f,US,254.15000000,254.70000000,253.85000000,254.37000000,2547.44000000,2549.41000000,2543.79000000,2549.33000000,22762.03000000,22773.67000000,22730.85000000,22773.67000000,104.0305126,19918.91,2.13011,
43015,20171007,f,US,,,,,,,,,,,,,104.0305126,19918.91,2.13011,
43016,20171008,f,US,,,,,,,,,,,,,104.0305126,19918.91,2.13011,
43017,20171009,f,US,254.63000000,254.70000000,253.65000000,253.95000000,2551.39000000,2551.82000000,2541.60000000,2544.73000000,22779.73000000,22803.37000000,22739.38000000,22761.07000000,104.0305126,19918.91,2.13011,
43018,20171010,f,US,254.60000000,255.05000000,253.98000000,254.62000000,2549.99000000,2555.23000000,2544.86000000,2550.64000000,22784.76000000,22850.51000000,22770.99000000,22830.68000000,104.0305126,19918.91,2.13011,
43019,20171011,f,US,254.51000000,255.02000000,254.32000000,255.02000000,2550.62000000,2555.24000000,2547.95000000,2555.24000000,22827.65000000,22872.89000000,22821.66000000,22872.89000000,104.0305126,19918.91,2.13011,
43020,20171012,f,US,254.66000000,255.06000000,254.37000000,254.64000000,2552.88000000,2555.33000000,2548.31000000,2550.93000000,22854.85000000,22884.82000000,22821.13000000,22841.01000000,104.0305126,19918.91,2.13011,
43021,20171013,f,US,255.14000000,255.27000000,254.64000000,254.95000000,2555.66000000,2557.65000000,2552.09000000,2553.17000000,22876.43000000,22905.33000000,22855.93000000,22871.72000000,104.0305126,19918.91,2.13011,
43022,20171014,f,US,,,,,,,,,,,,,104.0305126,19918.91,2.13011,
43023,20171015,f,US,,,,,,,,,,,,,104.0305126,19918.91,2.13011,
43024,20171016,f,US,255.21000000,255.51000000,254.82000000,255.29000000,2555.57000000,2559.47000000,2552.64000000,2557.64000000,22892.92000000,22960.12000000,22887.12000000,22956.96000000,104.0305126,19918.91,2.13011,
43025,20171017,f,US,255.23000000,255.52000000,254.98000000,255.47000000,2557.17000000,2559.71000000,2554.69000000,2559.36000000,22952.41000000,23002.20000000,22948.23000000,22997.44000000,104.0305126,19918.91,2.13011,
43026,20171018,f,US,255.90000000,255.95000000,255.50000000,255.72000000,2562.87000000,2564.11000000,2559.67000000,2561.26000000,23087.13000000,23172.93000000,23086.75000000,23157.60000000,104.0305126,19918.91,2.13011,
43027,20171019,f,US,254.83000000,255.83000000,254.35000000,255.79000000,2553.39000000,2562.36000000,2547.92000000,2562.10000000,23107.47000000,23167.24000000,23052.67000000,23163.04000000,104.0305126,19918.91,2.13011,
43028,20171020,f,US,256.70000000,257.14000000,255.77000000,257.11000000,2567.56000000,2575.44000000,2567.56000000,2575.21000000,23205.18000000,23328.84000000,23201.78000000,23328.63000000,104.0305126,19918.91,2.13011,
43029,20171021,f,US,,,,,,,,,,,,,104.0305126,19918.91,2.13011,
43030,20171022,f,US,,,,,,,,,,,,,104.0305126,19918.91,2.13011,
43031,20171023,f,US,257.48000000,257.51000000,256.02000000,256.11000000,2578.08000000,2578.29000000,2564.33000000,2564.98000000,23348.95000000,23368.37000000,23273.96000000,23273.96000000,104.0305126,19918.91,2.13011,
43032,20171024,f,US,256.60000000,256.83000000,256.15000000,256.56000000,2568.66000000,2572.18000000,2565.58000000,2569.13000000,23346.78000000,23485.25000000,23343.23000000,23441.76000000,104.0305126,19918.91,2.13011,
43033,20171025,f,US,256.18000000,256.31000000,254.00000000,255.29000000,2566.52000000,2567.40000000,2544.00000000,2557.15000000,23431.09000000,23451.51000000,23251.11000000,23329.46000000,104.0305126,19918.91,2.13011,
43034,20171026,f,US,255.99000000,256.30000000,255.48000000,255.62000000,2560.08000000,2567.07000000,2559.80000000,2560.40000000,23380.89000000,23459.84000000,23380.89000000,23400.86000000,104.0305126,19918.91,2.13011,
43035,20171027,f,US,256.47000000,257.89000000,255.63000000,257.71000000,2570.26000000,2582.98000000,2565.94000000,2581.07000000,23419.16000000,23449.40000000,23353.16000000,23434.19000000,104.0305126,19918.91,2.13011,
43036,20171028,f,US,,,,,,,,,,,,,104.0305126,19918.91,2.13011,
43037,20171029,f,US,,,,,,,,,,,,,104.0305126,19918.91,2.13011,
43038,20171030,f,US,256.47000000,257.60000000,256.41000000,256.75000000,2577.75000000,2580.03000000,2568.25000000,2572.83000000,23405.75000000,23428.75000000,23327.87000000,23348.74000000,104.0305126,19918.91,2.13011,
43039,20171031,f,US,257.18000000,257.44000000,256.81000000,257.15000000,2575.99000000,2578.29000000,2572.15000000,2575.26000000,23369.22000000,23406.35000000,23334.39000000,23377.24000000,104.0305126,19918.91,2.13011,
43040,20171101,f,US,258.04000000,258.43000000,257.07000000,257.49000000,2583.21000000,2588.40000000,2574.92000000,2579.36000000,23442.90000000,23517.71000000,23388.91000000,23435.01000000,104.3524304,,2.13011,
43041,20171102,f,US,257.41000000,257.75000000,256.19000000,257.59000000,2579.46000000,2581.11000000,2566.17000000,2579.85000000,23463.24000000,23531.38000000,23350.98000000,23516.26000000,104.3524304,,2.13011,
43042,20171103,f,US,257.77000000,258.50000000,257.30000000,258.45000000,2581.93000000,2588.42000000,2576.77000000,2587.84000000,23549.59000000,23557.06000000,23481.57000000,23539.19000000,104.3524304,,2.13011,
43043,20171104,f,US,,,,,,,,,,,,,104.3524304,,2.13011,
43044,20171105,f,US,,,,,,,,,,,,,104.3524304,,2.13011,
43045,20171106,f,US,258.30000000,259.00000000,258.22000000,258.85000000,2587.47000000,2593.38000000,2585.66000000,2591.13000000,23533.96000000,23574.86000000,23520.75000000,23548.42000000,104.3524304,,2.13011,
43046,20171107,f,US,258.97000000,259.35000000,258.09000000,258.67000000,2592.11000000,2597.02000000,2584.35000000,2590.64000000,23574.03000000,23602.12000000,23484.19000000,23557.23000000,104.3524304,,2.13011,
43047,20171108,f,US,258.47000000,259.22000000,258.15000000,259.11000000,2588.71000000,2595.47000000,2585.02000000,2594.38000000,23542.60000000,23575.00000000,23510.56000000,23563.36000000,104.3524304,,2.13011,
43048,20171109,f,US,257.73000000,258.39000000,256.36000000,258.17000000,2584.00000000,2586.50000000,2566.33000000,2584.62000000,23492.09000000,23516.74000000,23310.02000000,23461.94000000,104.3524304,,2.13011,
43049,20171110,f,US,257.73000000,258.29000000,257.37000000,258.09000000,2580.18000000,2583.81000000,2575.57000000,2582.30000000,23432.71000000,23452.20000000,23392.96000000,23422.21000000,104.3524304,,2.13011,
43050,20171111,f,US,,,,,,,,,,,,,104.3524304,,2.13011,
43051,20171112,f,US,,,,,,,,,,,,,104.3524304,,2.13011,
43052,20171113,f,US,257.31000000,258.59000000,257.27000000,258.33000000,2576.53000000,2587.66000000,2574.48000000,2584.84000000,23367.47000000,23461.68000000,23343.34000000,23439.70000000,104.3524304,,2.13011,
43053,20171114,f,US,257.41000000,257.85000000,256.52000000,257.73000000,2577.75000000,2579.66000000,2566.56000000,2578.87000000,23388.40000000,23414.08000000,23271.57000000,23409.47000000,104.3524304,,2.13011,
43054,20171115,f,US,256.62000000,257.22000000,255.63000000,256.44000000,2569.45000000,2572.84000000,2557.45000000,2564.62000000,23334.59000000,23344.99000000,23242.75000000,23271.28000000,104.3524304,,2.13011,
43055,20171116,f,US,257.52000000,259.04000000,257.47000000,258.62000000,2572.95000000,2590.09000000,2572.95000000,2585.64000000,23365.34000000,23492.19000000,23365.34000000,23458.36000000,104.3524304,,2.13011,
43056,20171117,f,US,258.22000000,258.59000000,257.77000000,257.86000000,2582.94000000,2583.96000000,2577.62000000,2578.85000000,23433.77000000,23433.77000000,23356.01000000,23358.24000000,104.3524304,,2.13011,
43057,20171118,f,US,,,,,,,,,,,,,104.3524304,,2.13011,
43058,20171119,f,US,,,,,,,,,,,,,104.3524304,,2.13011,
43059,20171120,f,US,258.14000000,258.52000000,257.86000000,258.30000000,2579.49000000,2584.64000000,2578.24000000,2582.14000000,23370.71000000,23456.88000000,23360.58000000,23430.33000000,104.3524304,,2.13011,
43060,20171121,f,US,259.18000000,260.20000000,258.26000000,259.99000000,2589.17000000,2601.19000000,2589.17000000,2599.03000000,23500.15000000,23617.80000000,23500.15000000,23590.83000000,104.3524304,,2.13011,
43061,20171122,f,US,260.00000000,260.15000000,259.57000000,259.76000000,2600.31000000,2600.94000000,2595.23000000,2597.08000000,23597.24000000,23605.77000000,23507.61000000,23526.18000000,104.3524304,,2.13011,
43062,20171123,f,US,,,,,,,,,,,,,104.3524304,,2.13011,
43063,20171124,f,US,260.32000000,260.48000000,260.16000000,260.36000000,2600.42000000,2604.21000000,2600.42000000,2602.42000000,23552.75000000,23599.18000000,23551.59000000,23557.99000000,104.3524304,,2.13011,
43064,20171125,f,US,,,,,,,,,,,,,104.3524304,,2.13011,
43065,20171126,f,US,,,,,,,,,,,,,104.3524304,,2.13011,
43066,20171127,f,US,260.41000000,260.75000000,260.00000000,260.23000000,2602.66000000,2606.41000000,2598.87000000,2601.42000000,23552.86000000,23638.92000000,23545.02000000,23580.78000000,104.3524304,,2.13011,
43067,20171128,f,US,260.76000000,262.90000000,260.65000000,262.87000000,2605.94000000,2627.69000000,2605.44000000,2627.04000000,23625.19000000,23849.61000000,23617.11000000,23836.71000000,104.3524304,,2.13011,
43068,20171129,f,US,263.02000000,263.63000000,262.20000000,262.71000000,2627.82000000,2634.89000000,2620.32000000,2626.07000000,23883.26000000,23959.76000000,23872.59000000,23940.68000000,104.3524304,,2.13011,
43069,20171130,f,US,263.76000000,266.05000000,263.67000000,265.01000000,2633.93000000,2657.74000000,2633.93000000,2647.58000000,24013.80000000,24327.82000000,24013.80000000,24272.35000000,104.3524304,,2.13011,
43070,20171201,f,US,264.76000000,265.31000000,260.76000000,264.46000000,2645.10000000,2650.62000000,2605.52000000,2642.22000000,24305.40000000,24322.06000000,23921.90000000,24231.59000000,104.5692925,,2.13011,
43071,20171202,f,US,,,,,,,,,,,,,104.5692925,,2.13011,
43072,20171203,f,US,,,,,,,,,,,,,104.5692925,,2.13011,
43073,20171204,f,US,266.31000000,266.80000000,264.08000000,264.14000000,2657.19000000,2665.19000000,2639.03000000,2639.44000000,24424.11000000,24534.04000000,24288.19000000,24290.05000000,104.5692925,,2.13011,
43074,20171205,f,US,263.19000000,265.15000000,263.04000000,263.19000000,2639.78000000,2648.72000000,2627.73000000,2629.57000000,24335.01000000,24349.74000000,24155.28000000,24180.64000000,104.5692925,,2.13011,
43075,20171206,f,US,263.30000000,263.73000000,262.71000000,263.24000000,2626.24000000,2634.41000000,2624.75000000,2629.27000000,24171.90000000,24229.35000000,24134.49000000,24140.91000000,104.5692925,,2.13011,
43076,20171207,f,US,264.07000000,264.43000000,262.94000000,264.07000000,2628.38000000,2640.99000000,2626.53000000,2636.98000000,24116.60000000,24262.88000000,24101.24000000,24211.48000000,104.5692925,,2.13011,
43077,20171208,f,US,265.16000000,265.52000000,264.03000000,265.51000000,2646.21000000,2651.65000000,2644.10000000,2651.50000000,24263.26000000,24330.12000000,24225.50000000,24329.16000000,104.5692925,,2.13011,
43078,20171209,f,US,,,,,,,,,,,,,104.5692925,,2.13011,
43079,20171210,f,US,,,,,,,,,,,,,104.5692925,,2.13011,
43080,20171211,f,US,266.31000000,266.38000000,265.48000000,266.31000000,2652.19000000,2660.33000000,2651.47000000,2659.99000000,24338.11000000,24389.72000000,24314.74000000,24386.03000000,104.5692925,,2.13011,
43081,20171212,f,US,267.21000000,267.32000000,266.35000000,266.78000000,2661.73000000,2669.72000000,2659.78000000,2664.11000000,24452.96000000,24552.97000000,24443.83000000,24504.80000000,104.5692925,,2.13011,
43082,20171213,f,US,267.06000000,267.56000000,266.65000000,266.75000000,2667.59000000,2671.88000000,2662.85000000,2662.85000000,24525.19000000,24666.02000000,24518.30000000,24585.43000000,104.5692925,,2.13011,
43083,20171214,f,US,267.09000000,267.22000000,265.60000000,265.66000000,2665.87000000,2668.09000000,2652.01000000,2652.01000000,24631.01000000,24672.48000000,24508.66000000,24508.66000000,104.5692925,,2.13011,
43084,20171215,f,US,265.45000000,267.04000000,265.39000000,266.51000000,2660.63000000,2679.63000000,2659.14000000,2675.81000000,24585.71000000,24688.62000000,24584.44000000,24651.74000000,104.5692925,,2.13011,
43085,20171216,f,US,,,,,,,,,,,,,104.5692925,,2.13011,
43086,20171217,f,US,,,,,,,,,,,,,104.5692925,,2.13011,
43087,20171218,f,US,268.10000000,268.60000000,267.98000000,268.20000000,2685.92000000,2694.97000000,2685.92000000,2690.16000000,24739.56000000,24876.07000000,24739.56000000,24792.20000000,104.5692925,,2.13011,
43088,20171219,f,US,268.48000000,268.53000000,267.09000000,267.17000000,2692.71000000,2694.44000000,2680.74000000,2681.47000000,24834.38000000,24850.11000000,24715.60000000,24754.75000000,104.5692925,,2.13011,
43089,20171220,f,US,268.27000000,268.33000000,266.69000000,267.03000000,2688.18000000,2691.01000000,2676.11000000,2679.25000000,24838.09000000,24852.44000000,24697.11000000,24726.65000000,104.5692925,,2.13011,
43090,20171221,f,US,267.74000000,268.39000000,267.30000000,267.58000000,2683.02000000,2692.64000000,2682.40000000,2684.57000000,24778.26000000,24850.91000000,24766.27000000,24782.29000000,104.5692925,,2.13011,
43091,20171222,f,US,267.60000000,267.64000000,266.90000000,267.51000000,2684.22000000,2685.35000000,2678.13000000,2683.34000000,24764.04000000,24784.15000000,24717.51000000,24754.06000000,104.5692925,,2.13011,
43092,20171223,f,US,,,,,,,,,,,,,104.5692925,,2.13011,
43093,20171224,f,US,,,,,,,,,,,,,104.5692925,,2.13011,
43094,20171225,f,US,,,,,,,,,,,,,104.5692925,,2.13011,
43095,20171226,f,US,267.05000000,267.44000000,266.89000000,267.19000000,2679.09000000,2682.74000000,2677.96000000,2680.50000000,24715.84000000,24778.13000000,24708.42000000,24746.21000000,104.5692925,,2.13011,
43096,20171227,f,US,267.38000000,267.73000000,267.01000000,267.32000000,2682.10000000,2685.64000000,2678.91000000,2682.62000000,24766.52000000,24789.52000000,24731.68000000,24774.30000000,104.5692925,,2.13011,
43097,20171228,f,US,267.89000000,267.92000000,267.45000000,267.87000000,2686.10000000,2687.66000000,2682.69000000,2687.54000000,24807.21000000,24839.23000000,24797.13000000,24837.51000000,104.5692925,,2.13011,
43098,20171229,f,US,268.53000000,268.55000000,266.64000000,266.86000000,2689.15000000,2692.12000000,2673.61000000,2673.61000000,24849.63000000,24871.66000000,24719.22000000,24719.22000000,104.5692925,,2.13011,
43099,20171230,f,US,,,,,,,,,,,,,104.5692925,,2.13011,
43100,20171231,f,US,,,,,,,,,,,,,104.5692925,,2.13011,
43101,20180101,f,US,,,,,,,,,,,,,104.9781239,20163.159,2.4425833,4.141185942
43102,20180102,f,US,267.84000000,268.81000000,267.40000000,268.77000000,2683.73000000,2695.89000000,2682.36000000,2695.81000000,24809.35000000,24864.19000000,24741.70000000,24824.01000000,104.9781239,20163.159,2.4425833,4.194502895
43103,20180103,f,US,268.96000000,270.64000000,268.96000000,270.47000000,2697.85000000,2714.37000000,2697.77000000,2713.06000000,24850.45000000,24941.92000000,24825.55000000,24922.68000000,104.9781239,20163.159,2.4425833,4.065811587
43104,20180104,f,US,271.20000000,272.16000000,270.54000000,271.61000000,2719.31000000,2729.29000000,2719.07000000,2723.99000000,24964.86000000,25105.96000000,24963.27000000,25075.13000000,104.9781239,20163.159,2.4425833,4.063779758
43105,20180105,f,US,272.51000000,273.56000000,271.95000000,273.42000000,2731.33000000,2743.45000000,2727.92000000,2743.15000000,25114.92000000,25299.79000000,25112.01000000,25295.87000000,104.9781239,20163.159,2.4425833,3.845931069
43106,20180106,f,US,,,,,,,,,,,,,104.9781239,20163.159,2.4425833,4.018364003
43107,20180107,f,US,,,,,,,,,,,,,104.9781239,20163.159,2.4425833,3.815257545
43108,20180108,f,US,273.31000000,274.10000000,272.98000000,273.92000000,2742.67000000,2748.51000000,2737.60000000,2747.71000000,25308.40000000,25311.99000000,25235.41000000,25283.00000000,104.9781239,20163.159,2.4425833,3.798382441
43109,20180109,f,US,274.40000000,275.25000000,274.08000000,274.54000000,2751.15000000,2759.14000000,2747.86000000,2751.29000000,25312.05000000,25439.78000000,25308.41000000,25385.80000000,104.9781239,20163.159,2.4425833,3.750499406
43110,20180110,f,US,273.68000000,274.42000000,272.92000000,274.12000000,2745.55000000,2750.80000000,2736.06000000,2748.23000000,25348.13000000,25404.92000000,25256.99000000,25369.13000000,104.9781239,20163.159,2.4425833,3.812130212
43111,20180111,f,US,274.75000000,276.12000000,274.56000000,276.12000000,2752.97000000,2767.56000000,2752.78000000,2767.56000000,25398.60000000,25575.42000000,25396.19000000,25574.73000000,104.9781239,20163.159,2.4425833,3.788264591
43112,20180112,f,US,276.42000000,278.11000000,276.08000000,277.92000000,2770.18000000,2787.85000000,2769.64000000,2786.24000000,25638.39000000,25810.43000000,25633.08000000,25803.19000000,104.9781239,20163.159,2.4425833,3.986998624
43113,20180113,f,US,,,,,,,,,,,,,104.9781239,20163.159,2.4425833,
43114,20180114,f,US,,,,,,,,,,,,,104.9781239,20163.159,2.4425833,
43115,20180115,f,US,,,,,,,,,,,,,104.9781239,20163.159,2.4425833,
43116,20180116,f,US,279.35000000,280.09000000,276.18000000,276.97000000,2798.96000000,2807.54000000,2768.64000000,2776.42000000,25987.62000000,26086.12000000,25702.99000000,25792.86000000,104.9781239,20163.159,2.4425833,
43117,20180117,f,US,278.03000000,280.05000000,276.97000000,279.61000000,2784.99000000,2807.04000000,2778.38000000,2802.56000000,25910.78000000,26130.45000000,25865.02000000,26115.65000000,104.9781239,20163.159,2.4425833,
43118,20180118,f,US,279.48000000,279.96000000,278.58000000,279.14000000,2802.40000000,2805.83000000,2792.56000000,2798.03000000,26149.55000000,26153.42000000,25947.32000000,26017.81000000,104.9781239,20163.159,2.4425833,
43119,20180119,f,US,279.80000000,280.41000000,279.14000000,280.41000000,2802.60000000,2810.33000000,2798.08000000,2810.30000000,25987.35000000,26071.72000000,25942.83000000,26071.72000000,104.9781239,20163.159,2.4425833,
43120,20180120,f,US,,,,,,,,,,,,,104.9781239,20163.159,2.4425833,
43121,20180121,f,US,,,,,,,,,,,,,104.9781239,20163.159,2.4425833,
43122,20180122,f,US,280.17000000,282.69000000,280.11000000,282.69000000,2809.16000000,2833.03000000,2808.12000000,2832.97000000,26025.32000000,26215.23000000,25974.65000000,26214.60000000,104.9781239,20163.159,2.4425833,
43123,20180123,f,US,282.74000000,283.62000000,282.37000000,283.29000000,2835.05000000,2842.24000000,2830.59000000,2839.13000000,26214.87000000,26246.19000000,26143.90000000,26210.81000000,104.9781239,20163.159,2.4425833,
43124,20180124,f,US,284.02000000,284.70000000,281.84000000,283.18000000,2845.42000000,2852.97000000,2824.81000000,2837.54000000,26282.07000000,26392.80000000,26106.94000000,26252.12000000,104.9781239,20163.159,2.4425833,
43125,20180125,f,US,284.16000000,284.27000000,282.40000000,283.30000000,2846.24000000,2848.56000000,2830.94000000,2839.25000000,26313.06000000,26458.25000000,26259.72000000,26392.79000000,104.9781239,20163.159,2.4425833,
43126,20180126,f,US,284.25000000,286.63000000,283.96000000,286.58000000,2847.48000000,2872.87000000,2846.18000000,2872.87000000,26466.74000000,26616.71000000,26425.35000000,26616.71000000,104.9781239,20163.159,2.4425833,
43127,20180127,f,US,,,,,,,,,,,,,104.9781239,20163.159,2.4425833,
43128,20180128,f,US,,,,,,,,,,,,,104.9781239,20163.159,2.4425833,
43129,20180129,f,US,285.93000000,286.43000000,284.50000000,284.68000000,2867.23000000,2870.62000000,2851.48000000,2853.53000000,26584.28000000,26608.90000000,26435.34000000,26439.48000000,104.9781239,20163.159,2.4425833,
43130,20180130,f,US,282.60000000,284.74000000,281.22000000,281.76000000,2832.74000000,2837.75000000,2818.27000000,2822.43000000,26198.45000000,26256.99000000,26028.42000000,26076.89000000,104.9781239,20163.159,2.4425833,
43131,20180131,f,US,282.73000000,283.30000000,280.68000000,281.90000000,2832.41000000,2839.26000000,2813.04000000,2823.81000000,26268.17000000,26338.03000000,26050.98000000,26149.39000000,104.9781239,20163.159,2.4425833,
44008,20200626,,,,,,,,,,,,,,,,,,
43132,20180201,f,US,281.07000000,283.06000000,280.68000000,281.58000000,2816.45000000,2835.96000000,2812.70000000,2821.98000000,26083.04000000,26306.70000000,26014.44000000,26186.71000000,105.2561631,,2.4425833,
43133,20180202,f,US,280.08000000,280.23000000,275.41000000,275.45000000,2808.92000000,2808.92000000,2759.97000000,2762.13000000,26061.79000000,26061.79000000,25490.66000000,25520.96000000,105.2561631,,2.4425833,
43134,20180203,f,US,,,,,,,,,,,,,105.2561631,,2.4425833,
43135,20180204,f,US,,,,,,,,,,,,,105.2561631,,2.4425833,
43136,20180205,f,US,273.45000000,275.85000000,263.31000000,263.93000000,2741.06000000,2763.39000000,2638.17000000,2648.94000000,25337.87000000,25520.53000000,23923.88000000,24345.75000000,105.2561631,,2.4425833,
43137,20180206,f,US,259.94000000,269.70000000,258.70000000,269.13000000,2614.78000000,2701.04000000,2593.07000000,2695.14000000,24085.17000000,24946.23000000,23778.74000000,24912.77000000,105.2561631,,2.4425833,
43138,20180207,f,US,268.50000000,272.36000000,267.58000000,267.67000000,2690.95000000,2727.67000000,2681.33000000,2681.66000000,24892.87000000,25293.96000000,24785.44000000,24893.35000000,105.2561631,,2.4425833,
43139,20180208,f,US,268.01000000,268.17000000,257.59000000,257.63000000,2685.01000000,2685.27000000,2580.56000000,2581.00000000,24902.30000000,24903.68000000,23849.23000000,23860.46000000,105.2561631,,2.4425833,
43140,20180209,f,US,260.80000000,263.61000000,252.92000000,261.50000000,2601.78000000,2638.67000000,2532.69000000,2619.55000000,23992.67000000,24382.14000000,23360.29000000,24190.90000000,105.2561631,,2.4425833,
43141,20180210,f,US,,,,,,,,,,,,,105.2561631,,2.4425833,
43142,20180211,f,US,,,,,,,,,,,,,105.2561631,,2.4425833,
43143,20180212,f,US,263.83000000,267.01000000,261.66000000,265.34000000,2636.75000000,2672.61000000,2622.45000000,2656.00000000,24337.76000000,24765.16000000,24290.48000000,24601.27000000,105.2561631,,2.4425833,
43144,20180213,f,US,263.97000000,266.62000000,263.31000000,266.00000000,2646.27000000,2668.84000000,2637.08000000,2662.94000000,24540.33000000,24705.72000000,24421.03000000,24640.45000000,105.2561631,,2.4425833,
43145,20180214,f,US,264.31000000,270.00000000,264.30000000,269.59000000,2651.21000000,2702.10000000,2648.87000000,2698.63000000,24535.82000000,24925.95000000,24490.36000000,24893.49000000,105.2561631,,2.4425833,
43146,20180215,f,US,271.57000000,273.04000000,268.77000000,273.03000000,2713.46000000,2731.51000000,2689.82000000,2731.20000000,25047.82000000,25203.95000000,24809.42000000,25200.37000000,105.2561631,,2.4425833,
43147,20180216,f,US,272.32000000,275.32000000,272.27000000,273.11000000,2727.14000000,2754.42000000,2725.11000000,2732.22000000,25165.94000000,25432.42000000,25149.26000000,25219.38000000,105.2561631,,2.4425833,
43148,20180217,f,US,,,,,,,,,,,,,105.2561631,,2.4425833,
43149,20180218,f,US,,,,,,,,,,,,,105.2561631,,2.4425833,
43150,20180219,f,US,,,,,,,,,,,,,105.2561631,,2.4425833,
43151,20180220,f,US,272.03000000,273.67000000,270.50000000,271.40000000,2726.01000000,2737.60000000,2706.76000000,2716.26000000,25124.91000000,25179.01000000,24884.19000000,24964.75000000,105.2561631,,2.4425833,
43152,20180221,f,US,271.90000000,274.72000000,269.94000000,270.05000000,2720.53000000,2747.75000000,2701.29000000,2701.33000000,24988.06000000,25267.99000000,24792.99000000,24797.78000000,105.2561631,,2.4425833,
43153,20180222,f,US,271.10000000,273.05000000,269.64000000,270.40000000,2710.42000000,2731.26000000,2697.77000000,2703.96000000,24855.41000000,25156.72000000,24854.83000000,24962.48000000,105.2561631,,2.4425833,
43154,20180223,f,US,271.79000000,274.71000000,271.25000000,274.71000000,2715.80000000,2747.76000000,2713.74000000,2747.30000000,25050.51000000,25313.91000000,25028.73000000,25309.99000000,105.2561631,,2.4425833,
43155,20180224,f,US,,,,,,,,,,,,,105.2561631,,2.4425833,
43156,20180225,f,US,,,,,,,,,,,,,105.2561631,,2.4425833,
43157,20180226,f,US,275.93000000,278.01000000,275.26000000,277.90000000,2757.37000000,2780.64000000,2753.78000000,2779.60000000,25403.35000000,25732.80000000,25398.56000000,25709.27000000,105.2561631,,2.4425833,
43158,20180227,f,US,278.11000000,278.92000000,274.36000000,274.43000000,2780.45000000,2789.15000000,2744.22000000,2744.28000000,25735.78000000,25800.35000000,25407.83000000,25410.03000000,105.2561631,,2.4425833,
43159,20180228,f,US,275.68000000,276.19000000,271.29000000,271.65000000,2753.78000000,2761.52000000,2713.54000000,2713.83000000,25485.15000000,25576.15000000,25022.42000000,25029.20000000,105.2561631,,2.4425833,
43160,20180301,f,US,271.41000000,273.17000000,266.00000000,267.70000000,2715.22000000,2730.89000000,2659.65000000,2677.67000000,25024.04000000,25185.35000000,24442.56000000,24608.98000000,105.2300046,,2.4425833,
43161,20180302,f,US,265.80000000,269.72000000,264.82000000,269.08000000,2658.89000000,2696.25000000,2647.32000000,2691.25000000,24394.91000000,24592.46000000,24217.76000000,24538.06000000,105.2300046,,2.4425833,
43162,20180303,f,US,,,,,,,,,,,,,105.2300046,,2.4425833,
43163,20180304,f,US,,,,,,,,,,,,,105.2300046,,2.4425833,
