intdate,ri,cpi,cpi_lag,gdp,gdp_lag,inf,inf_lag,unp,unp_lag,dji_open,dji_open_lag,dji_close,dji_close_lag,dji_opcl_diff,dji_opcl_lag,dji_high,dji_high_lag,dji_low,dji_low_lag,dji_hilo_diff,dji_hilo_lag
20160914,t,101.7091601,101.7091601,,,1.26158321,1.26158321,,,18073.39000000,18262.99000000,18034.77000000,18066.75000000,-38.62000000,-196.24000000,18163.48000000,18262.99000000,17992.21000000,18028.06000000,171.27000000,234.93000000
20160915,t,101.7091601,101.7091601,,,1.26158321,1.26158321,,,18024.91000000,18073.39000000,18212.48000000,18034.77000000,187.57000000,-38.62000000,18250.11000000,18163.48000000,18015.49000000,17992.21000000,234.62000000,171.27000000
20160916,t,101.7091601,101.7091601,,,1.26158321,1.26158321,,,18217.21000000,18024.91000000,18123.80000000,18212.48000000,-93.41000000,187.57000000,18217.21000000,18250.11000000,18070.21000000,18015.49000000,147.00000000,234.62000000
20160919,t,101.7091601,101.7091601,,,1.26158321,1.26158321,,,18154.82000000,18217.21000000,18120.17000000,18123.80000000,-34.65000000,-93.41000000,18254.88000000,18217.21000000,18093.05000000,18070.21000000,161.83000000,147.00000000
20160920,t,101.7091601,101.7091601,,,1.26158321,1.26158321,,,18175.36000000,18154.82000000,18129.96000000,18120.17000000,-45.40000000,-34.65000000,18227.21000000,18254.88000000,18128.80000000,18093.05000000,98.41000000,161.83000000
20160921,t,101.7091601,101.7091601,,,1.26158321,1.26158321,,,18164.96000000,18175.36000000,18293.70000000,18129.96000000,128.74000000,-45.40000000,18307.43000000,18227.21000000,18121.57000000,18128.80000000,185.86000000,98.41000000
20160922,t,101.7091601,101.7091601,,,1.26158321,1.26158321,,,18343.76000000,18164.96000000,18392.46000000,18293.70000000,48.70000000,128.74000000,18449.88000000,18307.43000000,18343.76000000,18121.57000000,106.12000000,185.86000000
20160923,t,101.7091601,101.7091601,,,1.26158321,1.26158321,,,18377.36000000,18343.76000000,18261.45000000,18392.46000000,-115.91000000,48.70000000,18383.76000000,18449.88000000,18254.84000000,18343.76000000,128.92000000,106.12000000
20160926,t,101.7091601,101.7091601,,,1.26158321,1.26158321,,,18217.76000000,18377.36000000,18094.83000000,18261.45000000,-122.93000000,-115.91000000,18217.76000000,18383.76000000,18083.32000000,18254.84000000,134.44000000,128.92000000
20160927,t,101.7091601,101.7091601,,,1.26158321,1.26158321,,,18099.21000000,18217.76000000,18228.30000000,18094.83000000,129.09000000,-122.93000000,18238.10000000,18217.76000000,18052.16000000,18083.32000000,185.94000000,134.44000000
20160928,t,101.7091601,101.7091601,,,1.26158321,1.26158321,,,18240.22000000,18099.21000000,18339.24000000,18228.30000000,99.02000000,129.09000000,18349.86000000,18238.10000000,18179.34000000,18052.16000000,170.52000000,185.94000000
20160929,t,101.7091601,101.7091601,,,1.26158321,1.26158321,,,18322.88000000,18240.22000000,18143.45000000,18339.24000000,-179.43000000,99.02000000,18366.23000000,18349.86000000,18091.64000000,18179.34000000,274.59000000,170.52000000
20160930,t,101.7091601,101.7091601,,,1.26158321,1.26158321,,,18181.80000000,18322.88000000,18308.15000000,18143.45000000,126.35000000,-179.43000000,18369.62000000,18366.23000000,18181.80000000,18091.64000000,187.82000000,274.59000000
20161003,t,101.9509149,101.7091601,18991.883,,1.26158321,1.26158321,,,18279.60000000,18181.80000000,18253.85000000,18308.15000000,-25.75000000,126.35000000,18279.80000000,18369.62000000,18203.75000000,18181.80000000,76.05000000,187.82000000
20161004,t,101.9509149,101.9509149,18991.883,18991.883,1.26158321,1.26158321,,,18267.68000000,18279.60000000,18168.45000000,18253.85000000,-99.23000000,-25.75000000,18313.77000000,18279.80000000,18116.26000000,18203.75000000,197.51000000,76.05000000
20161005,t,101.9509149,101.9509149,18991.883,18991.883,1.26158321,1.26158321,,,18205.50000000,18267.68000000,18281.03000000,18168.45000000,75.53000000,-99.23000000,18315.82000000,18313.77000000,18205.50000000,18116.26000000,110.32000000,197.51000000
20161006,t,101.9509149,101.9509149,18991.883,18991.883,1.26158321,1.26158321,,,18280.42000000,18205.50000000,18268.50000000,18281.03000000,-11.92000000,75.53000000,18288.12000000,18315.82000000,18162.97000000,18205.50000000,125.15000000,110.32000000
20161007,t,101.9509149,101.9509149,18991.883,18991.883,1.26158321,1.26158321,,,18295.35000000,18280.42000000,18240.49000000,18268.50000000,-54.86000000,-11.92000000,18319.73000000,18288.12000000,18149.35000000,18162.97000000,170.38000000,125.15000000
20161010,t,101.9509149,101.9509149,18991.883,18991.883,1.26158321,1.26158321,,,18282.95000000,18295.35000000,18329.04000000,18240.49000000,46.09000000,-54.86000000,18399.96000000,18319.73000000,18282.95000000,18149.35000000,117.01000000,170.38000000
20161011,t,101.9509149,101.9509149,18991.883,18991.883,1.26158321,1.26158321,,,18308.43000000,18282.95000000,18128.66000000,18329.04000000,-179.77000000,46.09000000,18312.33000000,18399.96000000,18061.96000000,18282.95000000,250.37000000,117.01000000
20161012,t,101.9509149,101.9509149,18991.883,18991.883,1.26158321,1.26158321,,,18132.63000000,18308.43000000,18144.20000000,18128.66000000,11.57000000,-179.77000000,18193.96000000,18312.33000000,18082.09000000,18061.96000000,111.87000000,250.37000000
20161013,t,101.9509149,101.9509149,18991.883,18991.883,1.26158321,1.26158321,,,18088.32000000,18132.63000000,18098.94000000,18144.20000000,10.62000000,11.57000000,18137.70000000,18193.96000000,17959.95000000,18082.09000000,177.75000000,111.87000000
20161014,t,101.9509149,101.9509149,18991.883,18991.883,1.26158321,1.26158321,,,18177.35000000,18088.32000000,18138.38000000,18098.94000000,-38.97000000,10.62000000,18261.11000000,18137.70000000,18138.38000000,17959.95000000,122.73000000,177.75000000
20161017,t,101.9509149,101.9509149,18991.883,18991.883,1.26158321,1.26158321,,,18135.85000000,18177.35000000,18086.40000000,18138.38000000,-49.45000000,-38.97000000,18162.28000000,18261.11000000,18063.02000000,18138.38000000,99.26000000,122.73000000
20161018,t,101.9509149,101.9509149,18991.883,18991.883,1.26158321,1.26158321,,,18145.06000000,18135.85000000,18161.94000000,18086.40000000,16.88000000,-49.45000000,18225.80000000,18162.28000000,18129.45000000,18063.02000000,96.35000000,99.26000000
20161019,t,101.9509149,101.9509149,18991.883,18991.883,1.26158321,1.26158321,,,18178.21000000,18145.06000000,18202.62000000,18161.94000000,24.41000000,16.88000000,18252.20000000,18225.80000000,18169.25000000,18129.45000000,82.95000000,96.35000000
20161020,t,101.9509149,101.9509149,18991.883,18991.883,1.26158321,1.26158321,,,18161.87000000,18178.21000000,18162.35000000,18202.62000000,0.48000000,24.41000000,18249.05000000,18252.20000000,18129.07000000,18169.25000000,119.98000000,82.95000000
20161021,t,101.9509149,101.9509149,18991.883,18991.883,1.26158321,1.26158321,,,18152.63000000,18161.87000000,18145.71000000,18162.35000000,-6.92000000,0.48000000,18168.76000000,18249.05000000,18049.77000000,18129.07000000,118.99000000,119.98000000
20161024,t,101.9509149,101.9509149,18991.883,18991.883,1.26158321,1.26158321,,,18197.14000000,18152.63000000,18223.03000000,18145.71000000,25.89000000,-6.92000000,18275.04000000,18168.76000000,18191.18000000,18049.77000000,83.86000000,118.99000000
20161025,t,101.9509149,101.9509149,18991.883,18991.883,1.26158321,1.26158321,,,18206.52000000,18197.14000000,18169.27000000,18223.03000000,-37.25000000,25.89000000,18241.69000000,18275.04000000,18151.70000000,18191.18000000,89.99000000,83.86000000
20161026,t,101.9509149,101.9509149,18991.883,18991.883,1.26158321,1.26158321,,,18103.80000000,18206.52000000,18199.33000000,18169.27000000,95.53000000,-37.25000000,18236.04000000,18241.69000000,18062.30000000,18151.70000000,173.74000000,89.99000000
20161027,t,101.9509149,101.9509149,18991.883,18991.883,1.26158321,1.26158321,,,18234.81000000,18103.80000000,18169.68000000,18199.33000000,-65.13000000,95.53000000,18253.20000000,18236.04000000,18149.20000000,18062.30000000,104.00000000,173.74000000
20161028,t,101.9509149,101.9509149,18991.883,18991.883,1.26158321,1.26158321,,,18193.79000000,18234.81000000,18161.19000000,18169.68000000,-32.60000000,-65.13000000,18257.06000000,18253.20000000,18094.97000000,18149.20000000,162.09000000,104.00000000
20161031,t,101.9509149,101.9509149,18991.883,18991.883,1.26158321,1.26158321,,,18176.60000000,18193.79000000,18142.42000000,18161.19000000,-34.18000000,-32.60000000,18193.68000000,18257.06000000,18130.58000000,18094.97000000,63.10000000,162.09000000
20161101,t,102.0994275,101.9509149,,18991.883,1.26158321,1.26158321,,,18158.24000000,18176.60000000,18037.10000000,18142.42000000,-121.14000000,-34.18000000,18177.01000000,18193.68000000,17940.84000000,18130.58000000,236.17000000,63.10000000
20161102,t,102.0994275,102.0994275,,,1.26158321,1.26158321,,,18017.72000000,18158.24000000,17959.64000000,18037.10000000,-58.08000000,-121.14000000,18044.15000000,18177.01000000,17931.89000000,17940.84000000,112.26000000,236.17000000
20161103,t,102.0994275,102.0994275,,,1.26158321,1.26158321,,,17978.75000000,18017.72000000,17930.67000000,17959.64000000,-48.08000000,-58.08000000,18006.96000000,18044.15000000,17904.07000000,17931.89000000,102.89000000,112.26000000
20161104,t,102.0994275,102.0994275,,,1.26158321,1.26158321,,,17928.35000000,17978.75000000,17888.28000000,17930.67000000,-40.07000000,-48.08000000,17986.76000000,18006.96000000,17883.56000000,17904.07000000,103.20000000,102.89000000
20161107,t,102.0994275,102.0994275,,,1.26158321,1.26158321,,,17994.64000000,17928.35000000,18259.60000000,17888.28000000,264.96000000,-40.07000000,18263.30000000,17986.76000000,17994.64000000,17883.56000000,268.66000000,103.20000000
20161108,t,102.0994275,102.0994275,,,1.26158321,1.26158321,,,18251.38000000,17994.64000000,18332.74000000,18259.60000000,81.36000000,264.96000000,18400.50000000,18263.30000000,18200.75000000,17994.64000000,199.75000000,268.66000000
20161109,t,102.0994275,102.0994275,,,1.26158321,1.26158321,,,18317.26000000,18251.38000000,18589.69000000,18332.74000000,272.43000000,81.36000000,18650.06000000,18400.50000000,18252.55000000,18200.75000000,397.51000000,199.75000000
20161110,t,102.0994275,102.0994275,,,1.26158321,1.26158321,,,18603.14000000,18317.26000000,18807.88000000,18589.69000000,204.74000000,272.43000000,18873.66000000,18650.06000000,18603.14000000,18252.55000000,270.52000000,397.51000000
20161111,t,102.0994275,102.0994275,,,1.26158321,1.26158321,,,18781.65000000,18603.14000000,18847.66000000,18807.88000000,66.01000000,204.74000000,18855.78000000,18873.66000000,18736.96000000,18603.14000000,118.82000000,270.52000000
20161114,t,102.0994275,102.0994275,,,1.26158321,1.26158321,,,18876.77000000,18781.65000000,18868.69000000,18847.66000000,-8.08000000,66.01000000,18934.05000000,18855.78000000,18815.75000000,18736.96000000,118.30000000,118.82000000
20161115,t,102.0994275,102.0994275,,,1.26158321,1.26158321,,,18858.21000000,18876.77000000,18923.06000000,18868.69000000,64.85000000,-8.08000000,18925.26000000,18934.05000000,18806.06000000,18815.75000000,119.20000000,118.30000000
20161116,t,102.0994275,102.0994275,,,1.26158321,1.26158321,,,18909.85000000,18858.21000000,18868.14000000,18923.06000000,-41.71000000,64.85000000,18909.85000000,18925.26000000,18825.89000000,18806.06000000,83.96000000,119.20000000
20161117,t,102.0994275,102.0994275,,,1.26158321,1.26158321,,,18866.22000000,18909.85000000,18903.82000000,18868.14000000,37.60000000,-41.71000000,18904.03000000,18909.85000000,18845.27000000,18825.89000000,58.76000000,83.96000000
20161118,t,102.0994275,102.0994275,,,1.26158321,1.26158321,,,18905.33000000,18866.22000000,18867.93000000,18903.82000000,-37.40000000,37.60000000,18915.74000000,18904.03000000,18853.83000000,18845.27000000,61.91000000,58.76000000
20161121,t,102.0994275,102.0994275,,,1.26158321,1.26158321,,,18898.68000000,18905.33000000,18956.69000000,18867.93000000,58.01000000,-37.40000000,18960.76000000,18915.74000000,18883.10000000,18853.83000000,77.66000000,61.91000000
20161122,t,102.0994275,102.0994275,,,1.26158321,1.26158321,,,18970.39000000,18898.68000000,19023.87000000,18956.69000000,53.48000000,58.01000000,19043.90000000,18960.76000000,18962.82000000,18883.10000000,81.08000000,77.66000000
20161123,t,102.0994275,102.0994275,,,1.26158321,1.26158321,,,19015.52000000,18970.39000000,19083.18000000,19023.87000000,67.66000000,53.48000000,19083.76000000,19043.90000000,19000.38000000,18962.82000000,83.38000000,81.08000000
20161125,t,102.0994275,102.0994275,,,1.26158321,1.26158321,,,19093.72000000,19015.52000000,19152.14000000,19083.18000000,58.42000000,67.66000000,19152.14000000,19083.76000000,19093.72000000,19000.38000000,58.42000000,83.38000000
20161128,t,102.0994275,102.0994275,,,1.26158321,1.26158321,,,19122.14000000,19093.72000000,19097.90000000,19152.14000000,-24.24000000,58.42000000,19138.72000000,19152.14000000,19072.25000000,19093.72000000,66.47000000,58.42000000
20161129,t,102.0994275,102.0994275,,,1.26158321,1.26158321,,,19064.07000000,19122.14000000,19121.60000000,19097.90000000,57.53000000,-24.24000000,19144.40000000,19138.72000000,19062.22000000,19072.25000000,82.18000000,66.47000000
20161130,t,102.0994275,102.0994275,,,1.26158321,1.26158321,,,19135.64000000,19064.07000000,19123.58000000,19121.60000000,-12.06000000,57.53000000,19225.29000000,19144.40000000,19123.38000000,19062.22000000,101.91000000,82.18000000
20161201,t,102.4027812,102.0994275,,,1.26158321,1.26158321,,,19149.20000000,19135.64000000,19191.93000000,19123.58000000,42.73000000,-12.06000000,19214.30000000,19225.29000000,19138.79000000,19123.38000000,75.51000000,101.91000000
20161202,t,102.4027812,102.4027812,,,1.26158321,1.26158321,,,19161.25000000,19149.20000000,19170.42000000,19191.93000000,9.17000000,42.73000000,19196.14000000,19214.30000000,19141.18000000,19138.79000000,54.96000000,75.51000000
20161205,t,102.4027812,102.4027812,,,1.26158321,1.26158321,,,19244.35000000,19161.25000000,19216.24000000,19170.42000000,-28.11000000,9.17000000,19274.85000000,19196.14000000,19186.73000000,19141.18000000,88.12000000,54.96000000
20161206,t,102.4027812,102.4027812,,,1.26158321,1.26158321,,,19219.91000000,19244.35000000,19251.78000000,19216.24000000,31.87000000,-28.11000000,19255.89000000,19274.85000000,19184.74000000,19186.73000000,71.15000000,88.12000000
20161207,t,102.4027812,102.4027812,,,1.26158321,1.26158321,,,19241.99000000,19219.91000000,19549.62000000,19251.78000000,307.63000000,31.87000000,19558.42000000,19255.89000000,19229.83000000,19184.74000000,328.59000000,71.15000000
20161208,t,102.4027812,102.4027812,,,1.26158321,1.26158321,,,19559.94000000,19241.99000000,19614.81000000,19549.62000000,54.87000000,307.63000000,19664.97000000,19558.42000000,19527.83000000,19229.83000000,137.14000000,328.59000000
20161209,t,102.4027812,102.4027812,,,1.26158321,1.26158321,,,19631.35000000,19559.94000000,19756.85000000,19614.81000000,125.50000000,54.87000000,19757.74000000,19664.97000000,19623.19000000,19527.83000000,134.55000000,137.14000000
20161212,t,102.4027812,102.4027812,,,1.26158321,1.26158321,,,19770.20000000,19631.35000000,19796.43000000,19756.85000000,26.23000000,125.50000000,19824.59000000,19757.74000000,19747.74000000,19623.19000000,76.85000000,134.55000000
20161213,t,102.4027812,102.4027812,,,1.26158321,1.26158321,,,19852.21000000,19770.20000000,19911.21000000,19796.43000000,59.00000000,26.23000000,19953.75000000,19824.59000000,19846.45000000,19747.74000000,107.30000000,76.85000000
20161214,t,102.4027812,102.4027812,,,1.26158321,1.26158321,,,19876.13000000,19852.21000000,19792.53000000,19911.21000000,-83.60000000,59.00000000,19966.43000000,19953.75000000,19748.67000000,19846.45000000,217.76000000,107.30000000
20161215,t,102.4027812,102.4027812,,,1.26158321,1.26158321,,,19811.50000000,19876.13000000,19852.24000000,19792.53000000,40.74000000,-83.60000000,19951.29000000,19966.43000000,19811.50000000,19748.67000000,139.79000000,217.76000000
20161216,t,102.4027812,102.4027812,,,1.26158321,1.26158321,,,19909.01000000,19811.50000000,19843.41000000,19852.24000000,-65.60000000,40.74000000,19923.17000000,19951.29000000,19821.00000000,19811.50000000,102.17000000,139.79000000
20161219,t,102.4027812,102.4027812,,,1.26158321,1.26158321,,,19836.66000000,19909.01000000,19883.06000000,19843.41000000,46.40000000,-65.60000000,19917.78000000,19923.17000000,19832.95000000,19821.00000000,84.83000000,102.17000000
20161220,t,102.4027812,102.4027812,,,1.26158321,1.26158321,,,19920.59000000,19836.66000000,19974.62000000,19883.06000000,54.03000000,46.40000000,19987.63000000,19917.78000000,19920.42000000,19832.95000000,67.21000000,84.83000000
20161221,t,102.4027812,102.4027812,,,1.26158321,1.26158321,,,19968.97000000,19920.59000000,19941.96000000,19974.62000000,-27.01000000,54.03000000,19986.56000000,19987.63000000,19941.96000000,19920.42000000,44.60000000,67.21000000
20161222,t,102.4027812,102.4027812,,,1.26158321,1.26158321,,,19922.68000000,19968.97000000,19918.88000000,19941.96000000,-3.80000000,-27.01000000,19933.83000000,19986.56000000,19882.19000000,19941.96000000,51.64000000,44.60000000
20161223,t,102.4027812,102.4027812,,,1.26158321,1.26158321,,,19908.61000000,19922.68000000,19933.81000000,19918.88000000,25.20000000,-3.80000000,19934.15000000,19933.83000000,19899.06000000,19882.19000000,35.09000000,51.64000000
20161227,t,102.4027812,102.4027812,,,1.26158321,1.26158321,,,19943.46000000,19908.61000000,19945.04000000,19933.81000000,1.58000000,25.20000000,19980.24000000,19934.15000000,19939.80000000,19899.06000000,40.44000000,35.09000000
20161228,t,102.4027812,102.4027812,,,1.26158321,1.26158321,,,19964.31000000,19943.46000000,19833.68000000,19945.04000000,-130.63000000,1.58000000,19981.11000000,19980.24000000,19827.31000000,19939.80000000,153.80000000,40.44000000
20161229,t,102.4027812,102.4027812,,,1.26158321,1.26158321,,,19835.46000000,19964.31000000,19819.78000000,19833.68000000,-15.68000000,-130.63000000,19878.44000000,19981.11000000,19788.94000000,19827.31000000,89.50000000,153.80000000
20161230,t,102.4027812,102.4027812,,,1.26158321,1.26158321,,,19833.17000000,19835.46000000,19762.60000000,19819.78000000,-70.57000000,-15.68000000,19852.55000000,19878.44000000,19718.67000000,19788.94000000,133.88000000,89.50000000
20170103,t,102.8268015,102.4027812,19190.431,,2.13011,1.26158321,4.468691182,,19872.86000000,19833.17000000,19881.76000000,19762.60000000,8.90000000,-70.57000000,19938.53000000,19852.55000000,19775.93000000,19718.67000000,162.60000000,133.88000000
20170104,t,102.8268015,102.8268015,19190.431,19190.431,2.13011,2.13011,4.455698004,4.468691182,19890.94000000,19872.86000000,19942.16000000,19881.76000000,51.22000000,8.90000000,19956.14000000,19938.53000000,19878.83000000,19775.93000000,77.31000000,162.60000000
20170105,t,102.8268015,102.8268015,19190.431,19190.431,2.13011,2.13011,4.406868035,4.455698004,19924.56000000,19890.94000000,19899.29000000,19942.16000000,-25.27000000,51.22000000,19948.60000000,19956.14000000,19811.12000000,19878.83000000,137.48000000,77.31000000
20170106,t,102.8268015,102.8268015,19190.431,19190.431,2.13011,2.13011,4.347041364,4.406868035,19906.96000000,19924.56000000,19963.80000000,19899.29000000,56.84000000,-25.27000000,19999.63000000,19948.60000000,19834.08000000,19811.12000000,165.55000000,137.48000000
20170109,t,102.8268015,102.8268015,19190.431,19190.431,2.13011,2.13011,4.316256842,4.347041364,19931.41000000,19906.96000000,19887.38000000,19963.80000000,-44.03000000,56.84000000,19943.78000000,19999.63000000,19887.38000000,19834.08000000,56.40000000,165.55000000
20170110,t,102.8268015,102.8268015,19190.431,19190.431,2.13011,2.13011,4.154970691,4.316256842,19876.35000000,19931.41000000,19855.53000000,19887.38000000,-20.82000000,-44.03000000,19957.12000000,19943.78000000,19836.03000000,19887.38000000,121.09000000,56.40000000
20170111,t,102.8268015,102.8268015,19190.431,19190.431,2.13011,2.13011,4.262003415,4.154970691,19887.38000000,19876.35000000,19954.28000000,19855.53000000,66.90000000,-20.82000000,19973.42000000,19957.12000000,19833.16000000,19836.03000000,140.26000000,121.09000000
20170112,t,102.8268015,102.8268015,19190.431,19190.431,2.13011,2.13011,4.178406091,4.262003415,19926.21000000,19887.38000000,19891.00000000,19954.28000000,-35.21000000,66.90000000,19929.29000000,19973.42000000,19770.47000000,19833.16000000,158.82000000,140.26000000
20170113,t,102.8268015,102.8268015,19190.431,19190.431,2.13011,2.13011,,4.178406091,19912.54000000,19926.21000000,19885.73000000,19891.00000000,-26.81000000,-35.21000000,19952.03000000,19929.29000000,19849.38000000,19770.47000000,102.65000000,158.82000000
20170117,t,102.8268015,102.8268015,19190.431,19190.431,2.13011,2.13011,,,19848.82000000,19912.54000000,19826.77000000,19885.73000000,-22.05000000,-26.81000000,19882.99000000,19952.03000000,19775.35000000,19849.38000000,107.64000000,102.65000000
20170118,t,102.8268015,102.8268015,19190.431,19190.431,2.13011,2.13011,,,19822.73000000,19848.82000000,19804.72000000,19826.77000000,-18.01000000,-22.05000000,19828.20000000,19882.99000000,19739.00000000,19775.35000000,89.20000000,107.64000000
20170119,t,102.8268015,102.8268015,19190.431,19190.431,2.13011,2.13011,,,19813.55000000,19822.73000000,19732.40000000,19804.72000000,-81.15000000,-18.01000000,19824.14000000,19828.20000000,19677.94000000,19739.00000000,146.20000000,89.20000000
20170120,t,102.8268015,102.8268015,19190.431,19190.431,2.13011,2.13011,,,19795.06000000,19813.55000000,19827.25000000,19732.40000000,32.19000000,-81.15000000,19843.94000000,19824.14000000,19759.14000000,19677.94000000,84.80000000,146.20000000
20170123,t,102.8268015,102.8268015,19190.431,19190.431,2.13011,2.13011,,,19794.79000000,19795.06000000,19799.85000000,19827.25000000,5.06000000,32.19000000,19833.98000000,19843.94000000,19732.36000000,19759.14000000,101.62000000,84.80000000
20170124,t,102.8268015,102.8268015,19190.431,19190.431,2.13011,2.13011,,,19794.68000000,19794.79000000,19912.71000000,19799.85000000,118.03000000,5.06000000,19949.24000000,19833.98000000,19786.71000000,19732.36000000,162.53000000,101.62000000
20170125,t,102.8268015,102.8268015,19190.431,19190.431,2.13011,2.13011,,,19994.48000000,19794.68000000,20068.51000000,19912.71000000,74.03000000,118.03000000,20082.00000000,19949.24000000,19994.48000000,19786.71000000,87.52000000,162.53000000
20170126,t,102.8268015,102.8268015,19190.431,19190.431,2.13011,2.13011,,,20076.25000000,19994.48000000,20100.91000000,20068.51000000,24.66000000,74.03000000,20125.58000000,20082.00000000,20067.53000000,19994.48000000,58.05000000,87.52000000
20170127,t,102.8268015,102.8268015,19190.431,19190.431,2.13011,2.13011,,,20103.36000000,20076.25000000,20093.78000000,20100.91000000,-9.58000000,24.66000000,20115.97000000,20125.58000000,20072.64000000,20067.53000000,43.33000000,58.05000000
20170130,t,102.8268015,102.8268015,19190.431,19190.431,2.13011,2.13011,,,20028.62000000,20103.36000000,19971.13000000,20093.78000000,-57.49000000,-9.58000000,20028.62000000,20115.97000000,19870.39000000,20072.64000000,158.23000000,43.33000000
20170131,t,102.8268015,102.8268015,19190.431,19190.431,2.13011,2.13011,,,19913.16000000,20028.62000000,19864.09000000,19971.13000000,-49.07000000,-57.49000000,19918.17000000,20028.62000000,19784.77000000,19870.39000000,133.40000000,158.23000000
20170201,t,102.9580157,102.8268015,,19190.431,2.13011,2.13011,,,19923.81000000,19913.16000000,19890.94000000,19864.09000000,-32.87000000,-49.07000000,19967.73000000,19918.17000000,19845.99000000,19784.77000000,121.74000000,133.40000000
20170202,t,102.9580157,102.9580157,,,2.13011,2.13011,,,19858.34000000,19923.81000000,19884.91000000,19890.94000000,26.57000000,-32.87000000,19922.75000000,19967.73000000,19831.09000000,19845.99000000,91.66000000,121.74000000
20170203,t,102.9580157,102.9580157,,,2.13011,2.13011,,,19964.21000000,19858.34000000,20071.46000000,19884.91000000,107.25000000,26.57000000,20081.48000000,19922.75000000,19964.21000000,19831.09000000,117.27000000,91.66000000
20170206,t,102.9580157,102.9580157,,,2.13011,2.13011,,,20025.61000000,19964.21000000,20052.42000000,20071.46000000,26.81000000,107.25000000,20094.95000000,20081.48000000,20002.81000000,19964.21000000,92.14000000,117.27000000
20170207,t,102.9580157,102.9580157,,,2.13011,2.13011,,,20107.62000000,20025.61000000,20090.29000000,20052.42000000,-17.33000000,26.81000000,20155.35000000,20094.95000000,20068.68000000,20002.81000000,86.67000000,92.14000000
20170208,t,102.9580157,102.9580157,,,2.13011,2.13011,,,20049.29000000,20107.62000000,20054.34000000,20090.29000000,5.05000000,-17.33000000,20068.28000000,20155.35000000,20015.33000000,20068.68000000,52.95000000,86.67000000
20170209,t,102.9580157,102.9580157,,,2.13011,2.13011,,,20061.73000000,20049.29000000,20172.40000000,20054.34000000,110.67000000,5.05000000,20206.36000000,20068.28000000,20061.73000000,20015.33000000,144.63000000,52.95000000
20170210,t,102.9580157,102.9580157,,,2.13011,2.13011,,,20211.23000000,20061.73000000,20269.37000000,20172.40000000,58.14000000,110.67000000,20298.21000000,20206.36000000,20204.76000000,20061.73000000,93.45000000,144.63000000
20170213,t,102.9580157,102.9580157,,,2.13011,2.13011,,,20338.54000000,20211.23000000,20412.16000000,20269.37000000,73.62000000,58.14000000,20441.48000000,20298.21000000,20322.95000000,20204.76000000,118.53000000,93.45000000
20170214,t,102.9580157,102.9580157,,,2.13011,2.13011,,,20374.22000000,20338.54000000,20504.41000000,20412.16000000,130.19000000,73.62000000,20504.41000000,20441.48000000,20374.02000000,20322.95000000,130.39000000,118.53000000
20170215,t,102.9580157,102.9580157,,,2.13011,2.13011,,,20504.27000000,20374.22000000,20611.86000000,20504.41000000,107.59000000,130.19000000,20620.45000000,20504.41000000,20496.03000000,20374.02000000,124.42000000,130.39000000
20170216,t,102.9580157,102.9580157,,,2.13011,2.13011,,,20627.31000000,20504.27000000,20619.77000000,20611.86000000,-7.54000000,107.59000000,20639.87000000,20620.45000000,20556.83000000,20496.03000000,83.04000000,124.42000000
20170217,t,102.9580157,102.9580157,,,2.13011,2.13011,,,20564.13000000,20627.31000000,20624.05000000,20619.77000000,59.92000000,-7.54000000,20624.05000000,20639.87000000,20532.61000000,20556.83000000,91.44000000,83.04000000
20170221,t,102.9580157,102.9580157,,,2.13011,2.13011,,,20663.43000000,20564.13000000,20743.00000000,20624.05000000,79.57000000,59.92000000,20757.64000000,20624.05000000,20663.37000000,20532.61000000,94.27000000,91.44000000
20170222,t,102.9580157,102.9580157,,,2.13011,2.13011,,,20715.41000000,20663.43000000,20775.60000000,20743.00000000,60.19000000,79.57000000,20781.59000000,20757.64000000,20692.39000000,20663.37000000,89.20000000,94.27000000
20170223,t,102.9580157,102.9580157,,,2.13011,2.13011,,,20817.21000000,20715.41000000,20810.32000000,20775.60000000,-6.89000000,60.19000000,20840.70000000,20781.59000000,20746.41000000,20692.39000000,94.29000000,89.20000000
20170224,t,102.9580157,102.9580157,,,2.13011,2.13011,,,20751.91000000,20817.21000000,20821.76000000,20810.32000000,69.85000000,-6.89000000,20821.76000000,20840.70000000,20733.95000000,20746.41000000,87.81000000,94.29000000
20170227,t,102.9580157,102.9580157,,,2.13011,2.13011,,,20808.71000000,20751.91000000,20837.44000000,20821.76000000,28.73000000,69.85000000,20851.33000000,20821.76000000,20774.76000000,20733.95000000,76.57000000,87.81000000
20170228,t,102.9580157,102.9580157,,,2.13011,2.13011,,,20833.88000000,20808.71000000,20812.24000000,20837.44000000,-21.64000000,28.73000000,20841.24000000,20851.33000000,20781.21000000,20774.76000000,60.03000000,76.57000000
20170301,t,102.8284891,102.9580157,,,2.13011,2.13011,,,20957.29000000,20833.88000000,21115.55000000,20812.24000000,158.26000000,-21.64000000,21169.11000000,20841.24000000,20957.29000000,20781.21000000,211.82000000,60.03000000
20170302,t,102.8284891,102.8284891,,,2.13011,2.13011,,,21128.91000000,20957.29000000,21002.97000000,21115.55000000,-125.94000000,158.26000000,21129.20000000,21169.11000000,20996.61000000,20957.29000000,132.59000000,211.82000000
